step,loss,perplexity,timestamp
2400,6.2941,541.35,2025-12-24T16:13:07.389000
2450,2.3832,10.84,2025-12-24T16:14:09.767526
2500,6.2801,533.86,2025-12-24T16:15:00.372471
2550,6.3766,587.91,2025-12-24T16:15:51.087531
2600,6.3338,563.30,2025-12-24T16:16:41.791758
2650,6.2596,522.99,2025-12-24T16:17:32.515499
2700,6.2363,510.97,2025-12-24T16:18:23.273212
2750,6.2510,518.55,2025-12-24T16:19:14.022607
2800,6.2248,505.10,2025-12-24T16:20:04.760067
2850,6.1856,485.69,2025-12-24T16:20:55.488366
2900,6.2076,496.49,2025-12-24T16:21:46.181724
2950,6.1635,475.11,2025-12-24T16:22:36.946634
3000,6.1733,479.74,2025-12-24T16:23:27.685069
3050,6.1451,466.44,2025-12-24T16:24:21.832756
3100,6.1826,484.24,2025-12-24T16:25:12.565144
3150,6.2350,510.29,2025-12-24T16:26:03.283282
3200,6.1752,480.70,2025-12-24T16:26:54.058754
3250,6.2375,511.60,2025-12-24T16:27:44.801242
3300,6.2626,524.59,2025-12-24T16:28:35.538852
3350,6.2838,535.84,2025-12-24T16:29:26.246695
3400,6.3034,546.44,2025-12-24T16:30:16.995067
3450,6.2690,527.95,2025-12-24T16:31:07.731914
3500,6.1930,489.33,2025-12-24T16:31:58.444555
3550,6.2373,511.46,2025-12-24T16:32:49.122215
3600,6.2623,524.45,2025-12-24T16:33:39.857029
3650,6.2514,518.74,2025-12-24T16:34:30.570380
3700,6.1785,482.29,2025-12-24T16:35:21.295214
3750,6.2878,537.96,2025-12-24T16:36:12.062712
3800,6.2602,523.34,2025-12-24T16:37:02.796604
3850,6.1996,492.55,2025-12-24T16:37:53.500478
3900,6.1726,479.44,2025-12-24T16:38:44.194008
3950,6.2218,503.60,2025-12-24T16:39:34.931873
4000,6.2744,530.78,2025-12-24T16:40:25.667362
4050,6.2541,520.15,2025-12-24T16:41:19.686830
4100,6.2210,503.22,2025-12-24T16:42:10.444036
4150,6.2987,543.88,2025-12-24T16:43:01.217051
4200,6.4096,607.64,2025-12-24T16:43:51.969126
4250,6.1939,489.75,2025-12-24T16:44:42.733245
4300,6.2199,502.66,2025-12-24T16:45:33.484053
4350,6.2449,515.37,2025-12-24T16:46:24.218002
4400,6.3008,545.02,2025-12-24T16:47:14.971712
4450,6.2491,517.54,2025-12-24T16:48:05.707646
4500,6.2738,530.49,2025-12-24T16:48:56.434075
4550,6.2602,523.35,2025-12-24T16:49:47.209629
4600,6.2845,536.20,2025-12-24T16:50:37.931035
4650,6.3122,551.28,2025-12-24T16:51:28.624404
4700,6.2803,533.96,2025-12-24T16:52:19.376577
4750,6.2781,532.79,2025-12-24T16:53:10.100805
4800,6.2847,536.28,2025-12-24T16:54:00.838674
4850,6.3064,548.09,2025-12-24T16:54:51.586837
4900,6.3097,549.88,2025-12-24T16:55:42.334862
4950,6.2478,516.90,2025-12-24T16:56:33.062884
5000,6.2932,540.91,2025-12-24T16:57:23.776393
5050,6.3944,598.48,2025-12-24T16:58:17.755648
5100,6.3331,562.88,2025-12-24T16:59:08.509806
5150,6.2575,521.92,2025-12-24T16:59:59.280827
5200,6.2940,541.32,2025-12-24T17:00:50.013194
5250,6.2397,512.72,2025-12-24T17:01:40.771292
5300,6.3022,545.79,2025-12-24T17:02:31.470059
5350,6.3588,577.56,2025-12-24T17:03:22.212533
5400,6.3225,556.97,2025-12-24T17:04:12.972403
5450,6.2466,516.23,2025-12-24T17:05:03.693835
5500,6.2682,527.54,2025-12-24T17:05:54.434428
5550,6.2749,531.09,2025-12-24T17:06:45.163535
5600,6.2891,538.69,2025-12-24T17:07:35.908541
5650,6.2981,543.53,2025-12-24T17:08:26.645539
5700,6.2712,529.11,2025-12-24T17:09:17.339082
5750,6.3022,545.78,2025-12-24T17:10:08.026984
5800,6.2792,533.35,2025-12-24T17:10:58.754683
5850,6.2723,529.69,2025-12-24T17:11:49.452284
5900,6.3244,558.03,2025-12-24T17:12:40.103401
5950,6.3720,585.23,2025-12-24T17:13:30.797479
6000,6.3923,597.26,2025-12-24T17:14:21.490234
6050,6.3262,559.00,2025-12-24T17:15:15.437835
6100,6.2587,522.56,2025-12-24T17:16:06.115837
6150,6.3215,556.39,2025-12-24T17:16:56.786174
6200,6.3026,546.00,2025-12-24T17:17:47.468814
6250,6.3148,552.70,2025-12-24T17:18:38.147751
6300,6.3294,560.81,2025-12-24T17:19:28.837251
6350,6.3622,579.50,2025-12-24T17:20:19.557133
6400,6.4087,607.12,2025-12-24T17:21:10.284211
6450,6.4109,608.43,2025-12-24T17:22:01.010582
6500,6.3231,557.30,2025-12-24T17:22:51.761575
6550,6.3746,586.73,2025-12-24T17:23:42.477360
6600,6.3609,578.77,2025-12-24T17:24:33.216636
6650,6.3744,586.63,2025-12-24T17:25:23.940386
6700,6.5019,666.43,2025-12-24T17:26:14.647940
6750,6.4209,614.57,2025-12-24T17:27:05.325561
6800,6.4222,615.35,2025-12-24T17:27:56.042431
6850,6.4115,608.78,2025-12-24T17:28:46.768598
6900,6.4430,628.27,2025-12-24T17:29:37.513158
6950,6.4143,610.51,2025-12-24T17:30:28.236834
7000,6.3828,591.55,2025-12-24T17:31:18.988342
7050,6.3702,584.18,2025-12-24T17:32:12.925060
7100,6.5765,717.99,2025-12-24T17:33:03.616266
7150,6.3645,580.87,2025-12-24T17:33:54.291850
7200,6.4356,623.67,2025-12-24T17:34:45.011966
7250,6.3432,568.63,2025-12-24T17:35:35.700727
7300,6.4286,619.34,2025-12-24T17:36:26.445304
7350,6.3961,599.51,2025-12-24T17:37:17.147465
7400,6.4354,623.55,2025-12-24T17:38:07.811157
7450,6.3882,594.76,2025-12-24T17:38:58.535216
7500,6.4427,628.13,2025-12-24T17:39:49.269352
7550,6.4561,636.59,2025-12-24T17:40:39.938792
7600,6.4553,636.07,2025-12-24T17:41:30.640966
7650,6.4548,635.77,2025-12-24T17:42:21.370308
7700,6.4743,648.26,2025-12-24T17:43:12.107043
7750,6.6459,769.61,2025-12-24T17:44:02.871217
7800,6.5262,682.83,2025-12-24T17:44:53.589594
7850,6.5392,691.71,2025-12-24T17:45:44.309541
7900,6.5204,678.86,2025-12-24T17:46:35.043902
7950,6.4581,637.86,2025-12-24T17:47:25.754079
8000,6.5630,708.40,2025-12-24T17:48:16.454221
8050,6.5235,680.98,2025-12-24T17:49:10.392284
8100,6.4943,661.39,2025-12-24T17:50:01.035559
8150,6.5238,681.17,2025-12-24T17:50:51.721465
8200,6.4987,664.30,2025-12-24T17:51:42.438405
8250,6.5253,682.18,2025-12-24T17:52:33.157907
8300,6.4924,660.09,2025-12-24T17:53:23.824444
8350,6.5536,701.78,2025-12-24T17:54:14.593825
8400,6.4958,662.37,2025-12-24T17:55:05.295649
8450,6.5219,679.87,2025-12-24T17:55:55.991780
8500,6.5670,711.23,2025-12-24T17:56:46.695056
8550,6.5133,674.07,2025-12-24T17:57:37.350224
8600,6.6076,740.70,2025-12-24T17:58:28.106022
8650,6.5454,696.07,2025-12-24T17:59:18.827825
8700,6.6126,744.44,2025-12-24T18:00:09.504169
8750,6.5527,701.13,2025-12-24T18:01:00.206481
8800,6.5902,727.92,2025-12-24T18:01:50.962654
8850,6.5504,699.49,2025-12-24T18:02:41.697039
8900,6.5743,716.41,2025-12-24T18:03:32.401454
8950,6.6157,746.74,2025-12-24T18:04:23.090001
9000,6.5956,731.89,2025-12-24T18:05:13.812964
9050,6.6096,742.17,2025-12-24T18:06:07.784375
9100,6.5662,710.69,2025-12-24T18:06:58.488572
9150,6.6032,737.48,2025-12-24T18:07:49.185027
9200,6.5648,709.69,2025-12-24T18:08:39.842946
9250,6.6349,761.17,2025-12-24T18:09:30.565315
9300,6.5974,733.21,2025-12-24T18:10:21.297148
9350,6.6310,758.27,2025-12-24T18:11:11.956069
9400,6.6117,743.73,2025-12-24T18:12:02.641486
9450,6.6844,799.86,2025-12-24T18:12:53.322093
9500,6.6439,768.09,2025-12-24T18:13:43.990745
9550,6.6039,737.99,2025-12-24T18:14:34.696865
9600,6.6557,777.19,2025-12-24T18:15:25.359237
9650,6.5851,724.24,2025-12-24T18:16:16.125551
9700,6.6059,739.47,2025-12-24T18:17:06.840584
9750,6.6282,756.13,2025-12-24T18:17:57.508589
9800,6.5946,731.17,2025-12-24T18:18:48.248428
9850,6.7315,838.44,2025-12-24T18:19:38.945960
9900,6.6135,745.05,2025-12-24T18:20:29.653778
9950,6.6975,810.38,2025-12-24T18:21:20.349929
10000,6.6436,767.82,2025-12-24T18:22:11.034413
10050,6.6372,762.96,2025-12-24T18:23:04.985880
10100,6.7692,870.61,2025-12-24T18:23:55.645988
10150,6.6947,808.12,2025-12-24T18:24:46.343552
10200,6.6474,770.80,2025-12-24T18:25:37.033359
10250,6.6985,811.17,2025-12-24T18:26:27.717199
10300,6.6937,807.34,2025-12-24T18:27:18.383207
10350,6.6644,783.98,2025-12-24T18:28:09.026463
10400,6.7081,819.04,2025-12-24T18:28:59.725137
10450,6.6568,778.06,2025-12-24T18:29:50.394783
10500,6.6395,764.69,2025-12-24T18:30:41.020163
10550,6.6428,767.22,2025-12-24T18:31:31.720441
10600,6.6748,792.21,2025-12-24T18:32:22.393453
10650,6.6614,781.61,2025-12-24T18:33:13.081908
10700,6.6219,751.39,2025-12-24T18:34:03.715073
10750,6.6878,802.52,2025-12-24T18:34:54.398463
10800,6.6845,799.92,2025-12-24T18:35:45.133423
10850,6.6449,768.85,2025-12-24T18:36:35.822674
10900,6.6684,787.16,2025-12-24T18:37:26.505698
10950,6.6016,736.28,2025-12-24T18:38:17.227987
11000,6.6976,810.47,2025-12-24T18:39:07.932201
11050,6.7387,844.48,2025-12-24T18:40:01.972992
11100,6.7322,839.01,2025-12-24T18:40:52.678496
11150,6.7186,827.65,2025-12-24T18:41:43.398524
11200,6.6751,792.40,2025-12-24T18:42:34.129088
11250,6.6892,803.66,2025-12-24T18:43:24.844636
11300,6.6955,808.80,2025-12-24T18:44:15.498006
11350,6.7120,822.24,2025-12-24T18:45:06.210374
11400,6.7625,864.81,2025-12-24T18:45:56.946912
11450,6.7028,814.68,2025-12-24T18:46:47.668305
11500,6.7192,828.17,2025-12-24T18:47:38.402216
11550,6.6732,790.93,2025-12-24T18:48:29.101908
11600,6.7156,825.17,2025-12-24T18:49:19.832066
11650,6.7219,830.42,2025-12-24T18:50:10.548491
11700,6.6846,799.96,2025-12-24T18:51:01.289873
11750,6.7269,834.52,2025-12-24T18:51:52.015432
11800,6.7305,837.61,2025-12-24T18:52:42.723777
11850,6.7113,821.62,2025-12-24T18:53:33.476201
11900,6.7435,848.52,2025-12-24T18:54:24.175482
11950,6.7582,861.09,2025-12-24T18:55:14.887690
12000,6.7453,850.04,2025-12-24T18:56:05.615639
12050,6.7369,842.93,2025-12-24T18:56:59.756558
12100,6.7377,843.63,2025-12-24T18:57:50.510885
12150,6.7881,887.23,2025-12-24T18:58:41.324666
12200,6.7178,826.97,2025-12-24T18:59:32.102529
12250,6.7801,880.12,2025-12-24T19:00:22.865155
12300,6.7859,885.25,2025-12-24T19:01:13.667858
12350,6.7971,895.29,2025-12-24T19:02:04.440145
12400,6.7540,857.46,2025-12-24T19:02:55.214387
12450,6.8219,917.77,2025-12-24T19:03:46.013079
12500,6.7704,871.62,2025-12-24T19:04:36.856480
12550,6.7654,867.28,2025-12-24T19:05:27.651871
12600,6.7878,886.95,2025-12-24T19:06:18.479505
12650,6.8362,930.93,2025-12-24T19:07:09.289897
12700,6.7688,870.25,2025-12-24T19:08:00.054354
12750,6.7648,866.84,2025-12-24T19:08:50.843345
12800,6.8214,917.28,2025-12-24T19:09:41.647799
12850,6.8014,899.08,2025-12-24T19:10:32.472730
12900,6.7744,875.12,2025-12-24T19:11:23.272494
12950,6.7697,871.02,2025-12-24T19:12:14.113334
13000,6.8125,909.17,2025-12-24T19:13:04.899903
13050,6.8047,902.04,2025-12-24T19:13:59.027850
13100,6.8096,906.48,2025-12-24T19:14:49.856455
13150,6.7553,858.61,2025-12-24T19:15:40.665081
13200,6.8155,911.88,2025-12-24T19:16:31.509397
13250,6.8079,904.93,2025-12-24T19:17:22.285733
13300,6.7918,890.51,2025-12-24T19:18:13.083197
13350,6.7940,892.45,2025-12-24T19:19:03.837087
13400,6.7794,879.51,2025-12-24T19:19:54.689078
13450,6.8397,934.19,2025-12-24T19:20:56.760039
13500,6.8226,918.41,2025-12-24T19:21:47.557594
13550,6.8401,934.56,2025-12-24T19:22:38.341839
13600,6.8018,899.45,2025-12-24T19:23:29.129953
13650,6.7947,893.10,2025-12-24T19:24:19.916198
13700,6.7910,889.83,2025-12-24T19:25:10.609607
13750,6.7809,880.88,2025-12-24T19:26:03.632469
13800,6.8491,943.05,2025-12-24T19:27:32.228179
13850,6.8687,961.69,2025-12-24T19:29:00.937376
13900,6.8540,947.67,2025-12-24T19:30:29.269915
13950,6.8132,909.77,2025-12-24T19:31:57.505762
14000,6.9095,1001.77,2025-12-24T19:33:26.706673
14050,6.8506,944.48,2025-12-24T19:34:33.077627
14100,6.9118,1004.08,2025-12-24T19:35:23.866412
14150,6.8283,923.63,2025-12-24T19:36:14.683328
14200,6.8551,948.71,2025-12-24T19:37:05.479401
14250,6.8539,947.53,2025-12-24T19:37:56.253380
14300,6.8625,955.77,2025-12-24T19:38:47.028363
14350,6.8854,977.90,2025-12-24T19:39:37.831923
14400,6.9483,1041.41,2025-12-24T19:40:28.619509
14450,6.9519,1045.11,2025-12-24T19:41:19.425500
14500,6.8424,936.77,2025-12-24T19:42:10.173160
14550,6.9529,1046.17,2025-12-24T19:43:00.907568
14600,6.9273,1019.76,2025-12-24T19:43:51.674490
14650,6.8629,956.10,2025-12-24T19:44:42.360253
14700,6.8934,985.71,2025-12-24T19:45:33.128691
14750,6.9697,1063.91,2025-12-24T19:46:23.917197
14800,6.8926,984.94,2025-12-24T19:47:14.662007
14850,6.9310,1023.56,2025-12-24T19:48:05.328370
14900,6.9038,996.01,2025-12-24T19:48:56.106962
14950,6.8853,977.79,2025-12-24T19:49:46.746879
15000,6.8987,991.00,2025-12-24T19:50:37.456630
15050,6.9499,1043.01,2025-12-24T19:51:31.488685
15100,6.9426,1035.41,2025-12-24T19:52:22.181974
15150,6.8884,980.87,2025-12-24T19:53:12.889283
15200,6.9467,1039.70,2025-12-24T19:54:03.562498
15250,6.9553,1048.64,2025-12-24T19:54:54.234918
15300,6.9562,1049.63,2025-12-24T19:55:44.883654
15350,6.8651,958.27,2025-12-24T19:56:35.582026
15400,6.9678,1061.91,2025-12-24T19:57:26.269808
15450,6.9237,1016.10,2025-12-24T19:58:16.968439
15500,6.9170,1009.30,2025-12-24T19:59:07.599467
15550,6.9774,1072.17,2025-12-24T19:59:58.258569
15600,6.9725,1066.85,2025-12-24T20:00:48.943444
15650,6.8962,988.55,2025-12-24T20:01:39.551008
15700,6.9659,1059.85,2025-12-24T20:02:30.210407
15750,6.9279,1020.31,2025-12-24T20:03:20.881692
15800,6.9927,1088.70,2025-12-24T20:04:11.542218
15850,7.0131,1111.13,2025-12-24T20:05:02.211780
15900,6.9629,1056.68,2025-12-24T20:05:52.918406
15950,6.9434,1036.26,2025-12-24T20:06:43.582176
16000,6.9728,1067.18,2025-12-24T20:07:34.305097
16050,6.9339,1026.51,2025-12-24T20:08:28.265230
16100,6.9742,1068.72,2025-12-24T20:09:18.958296
16150,6.9374,1030.10,2025-12-24T20:10:09.688533
16200,7.0113,1109.07,2025-12-24T20:11:00.386743
16250,6.9650,1058.88,2025-12-24T20:11:51.125869
16300,6.9706,1064.90,2025-12-24T20:12:41.819557
16350,6.9954,1091.58,2025-12-24T20:13:32.491101
16400,6.9728,1067.23,2025-12-24T20:14:23.178419
16450,6.9850,1080.29,2025-12-24T20:15:13.828068
16500,6.9781,1072.88,2025-12-24T20:16:04.513305
16550,7.0481,1150.62,2025-12-24T20:16:55.211890
16600,6.9639,1057.77,2025-12-24T20:17:45.921449
16650,6.9433,1036.14,2025-12-24T20:18:36.624723
16700,6.9423,1035.17,2025-12-24T20:19:27.336926
16750,6.9412,1033.96,2025-12-24T20:20:18.051568
16800,6.9329,1025.45,2025-12-24T20:21:08.759683
16850,6.9813,1076.30,2025-12-24T20:21:59.450345
16900,6.9781,1072.92,2025-12-24T20:22:50.189287
16950,6.9542,1047.59,2025-12-24T20:23:40.915839
17000,6.9881,1083.69,2025-12-24T20:24:31.651381
17050,6.9961,1092.39,2025-12-24T20:25:25.607813
17100,7.0147,1112.90,2025-12-24T20:26:16.280850
17150,6.9098,1002.00,2025-12-24T20:27:06.999980
17200,7.0150,1113.26,2025-12-24T20:27:57.633498
17250,6.9544,1047.72,2025-12-24T20:28:48.280026
17300,7.0129,1110.89,2025-12-24T20:29:38.929756
17350,7.0846,1193.41,2025-12-24T20:30:29.613943
17400,7.0165,1114.83,2025-12-24T20:31:20.303453
17450,7.0204,1119.24,2025-12-24T20:32:10.995719
17500,7.0189,1117.60,2025-12-24T20:33:01.655040
17550,6.9982,1094.71,2025-12-24T20:33:52.297981
17600,7.0011,1097.87,2025-12-24T20:34:42.935812
17650,6.9840,1079.28,2025-12-24T20:35:33.557314
17700,6.9986,1095.05,2025-12-24T20:36:24.215962
17750,7.0279,1127.69,2025-12-24T20:37:14.844074
17800,7.0034,1100.37,2025-12-24T20:38:05.547600
17850,6.9647,1058.62,2025-12-24T20:38:56.215570
17900,6.9955,1091.76,2025-12-24T20:39:46.903249
17950,6.9869,1082.32,2025-12-24T20:40:37.503106
18000,7.0434,1145.32,2025-12-24T20:41:28.146852
18050,7.0312,1131.39,2025-12-24T20:42:22.049518
18100,7.0775,1184.98,2025-12-24T20:43:12.657339
18150,7.0414,1142.98,2025-12-24T20:44:03.248544
18200,6.9798,1074.72,2025-12-24T20:44:53.814951
18250,6.9876,1083.07,2025-12-24T20:45:44.392938
18300,6.9855,1080.87,2025-12-24T20:46:35.042699
18350,7.0777,1185.29,2025-12-24T20:47:25.632487
18400,7.0256,1125.12,2025-12-24T20:48:16.240278
18450,7.0052,1102.31,2025-12-24T20:49:06.879539
18500,7.0347,1135.36,2025-12-24T20:49:57.486256
18550,7.0419,1143.51,2025-12-24T20:50:48.168868
18600,7.0350,1135.66,2025-12-24T20:51:38.837409
18650,7.0570,1160.91,2025-12-24T20:52:29.493023
18700,6.9731,1067.56,2025-12-24T20:53:20.137379
18750,7.0387,1139.86,2025-12-24T20:54:10.801061
18800,7.0700,1176.14,2025-12-24T20:55:01.475814
18850,7.0419,1143.58,2025-12-24T20:55:52.162429
18900,7.0598,1164.22,2025-12-24T20:56:42.901147
18950,7.1195,1235.84,2025-12-24T20:57:33.639352
19000,7.0563,1160.11,2025-12-24T20:58:24.364615
19050,7.0378,1138.85,2025-12-24T20:59:18.287533
19100,7.0747,1181.73,2025-12-24T21:00:08.951307
19150,7.0848,1193.65,2025-12-24T21:00:59.652699
19200,7.0818,1190.13,2025-12-24T21:01:50.357356
19250,7.0678,1173.53,2025-12-24T21:02:41.022801
19300,6.9783,1073.08,2025-12-24T21:03:31.674349
19350,7.1239,1241.31,2025-12-24T21:04:22.377812
19400,7.0718,1178.23,2025-12-24T21:05:13.112086
19450,7.0425,1144.23,2025-12-24T21:06:03.801050
19500,7.1280,1246.43,2025-12-24T21:06:54.413472
19550,7.0681,1173.93,2025-12-24T21:07:45.096409
19600,7.0742,1181.05,2025-12-24T21:08:35.749774
19650,7.0770,1184.38,2025-12-24T21:09:26.435192
19700,7.1076,1221.20,2025-12-24T21:10:17.093470
19750,7.0525,1155.77,2025-12-24T21:11:07.696161
19800,7.1229,1240.06,2025-12-24T21:11:58.291326
19850,7.0772,1184.70,2025-12-24T21:12:48.958501
19900,7.1059,1219.17,2025-12-24T21:13:39.611595
19950,7.0538,1157.21,2025-12-24T21:14:30.272992
20000,7.0136,1111.61,2025-12-24T21:15:20.923811
20050,7.0471,1149.48,2025-12-24T21:16:14.861462
20100,7.0515,1154.56,2025-12-24T21:17:05.468217
20150,7.0210,1119.93,2025-12-24T21:17:56.124964
20200,7.0976,1209.09,2025-12-24T21:18:46.730122
20250,7.1740,1305.12,2025-12-24T21:19:37.326614
20300,7.0839,1192.65,2025-12-24T21:20:27.924208
20350,7.1022,1214.63,2025-12-24T21:21:18.503272
20400,7.1152,1230.59,2025-12-24T21:22:09.086543
20450,7.1710,1301.10,2025-12-24T21:22:59.703183
20500,7.1394,1260.62,2025-12-24T21:23:50.352770
20550,7.0958,1206.87,2025-12-24T21:24:40.992950
20600,7.0841,1192.87,2025-12-24T21:25:31.640334
20650,7.1147,1229.89,2025-12-24T21:26:22.279814
20700,7.0844,1193.23,2025-12-24T21:27:12.957299
20750,7.0839,1192.65,2025-12-24T21:28:03.625320
20800,7.0715,1177.96,2025-12-24T21:28:54.304273
20850,7.1245,1242.05,2025-12-24T21:29:44.969586
20900,7.1401,1261.54,2025-12-24T21:30:35.652786
20950,7.1249,1242.47,2025-12-24T21:31:26.320259
21000,7.1241,1241.47,2025-12-24T21:32:17.029793
21050,7.1148,1230.07,2025-12-24T21:33:10.975134
21100,7.1582,1284.54,2025-12-24T21:34:01.639518
21150,7.1602,1287.21,2025-12-24T21:34:52.283991
21200,7.3109,1496.58,2025-12-24T21:35:42.982908
21250,7.1163,1231.88,2025-12-24T21:36:33.630029
21300,7.1061,1219.36,2025-12-24T21:37:24.324845
21350,7.1366,1257.20,2025-12-24T21:38:14.969682
21400,7.1200,1236.51,2025-12-24T21:39:05.635713
21450,7.1103,1224.57,2025-12-24T21:39:56.346727
21500,7.0822,1190.53,2025-12-24T21:40:47.020175
21550,7.1226,1239.62,2025-12-24T21:41:37.679747
21600,7.0598,1164.25,2025-12-24T21:42:28.372186
21650,7.1398,1261.17,2025-12-24T21:43:19.045435
21700,7.0945,1205.30,2025-12-24T21:44:09.750889
21750,7.1053,1218.38,2025-12-24T21:45:00.446025
21800,7.1055,1218.70,2025-12-24T21:45:51.162225
21850,7.0957,1206.76,2025-12-24T21:46:41.810855
21900,7.1210,1237.71,2025-12-24T21:47:32.495732
21950,7.1197,1236.09,2025-12-24T21:48:23.167352
22000,7.1040,1216.88,2025-12-24T21:49:13.791175
22050,7.1376,1258.44,2025-12-24T21:50:07.724710
22100,7.1504,1274.61,2025-12-24T21:50:58.318801
22150,7.1677,1296.88,2025-12-24T21:51:48.927920
22200,7.1411,1262.87,2025-12-24T21:52:39.564051
22250,7.1266,1244.66,2025-12-24T21:53:30.172568
22300,7.1972,1335.73,2025-12-24T21:54:20.784218
22350,7.0977,1209.23,2025-12-24T21:55:11.390903
22400,7.1241,1241.58,2025-12-24T21:56:01.996815
22450,7.1566,1282.50,2025-12-24T21:56:52.678575
22500,7.1563,1282.18,2025-12-24T21:57:43.272266
22550,7.1575,1283.66,2025-12-24T21:58:33.937012
22600,7.1807,1313.77,2025-12-24T21:59:24.617478
22650,7.1276,1245.86,2025-12-24T22:00:15.305091
22700,7.1359,1256.28,2025-12-24T22:01:05.863476
22750,7.1137,1228.68,2025-12-24T22:01:56.495057
22800,7.1498,1273.80,2025-12-24T22:02:47.126933
22850,7.1564,1282.34,2025-12-24T22:03:37.783900
22900,7.1540,1279.24,2025-12-24T22:04:28.446608
22950,7.2049,1346.05,2025-12-24T22:05:19.035932
23000,7.1660,1294.59,2025-12-24T22:06:09.645397
23050,7.1520,1276.70,2025-12-24T22:07:03.528545
23100,7.1759,1307.54,2025-12-24T22:07:54.184636
23150,7.2089,1351.44,2025-12-24T22:08:44.766352
23200,7.1401,1261.57,2025-12-24T22:09:35.349338
23250,7.1473,1270.68,2025-12-24T22:10:25.914082
23300,7.1807,1313.80,2025-12-24T22:11:16.561006
23350,7.1571,1283.13,2025-12-24T22:12:07.128812
23400,7.2011,1340.95,2025-12-24T22:12:57.725175
23450,7.1874,1322.60,2025-12-24T22:13:48.334557
23500,7.1815,1314.89,2025-12-24T22:14:38.916652
23550,7.1581,1284.45,2025-12-24T22:15:29.520966
23600,7.1865,1321.44,2025-12-24T22:16:20.104012
23650,7.2070,1348.83,2025-12-24T22:17:10.712820
23700,7.1192,1235.45,2025-12-24T22:18:01.305250
23750,7.2172,1362.65,2025-12-24T22:18:51.900360
23800,7.1770,1309.01,2025-12-24T22:19:42.492434
23850,7.1225,1239.58,2025-12-24T22:20:33.071553
23900,7.1826,1316.30,2025-12-24T22:21:23.652787
23950,7.1748,1306.06,2025-12-24T22:22:14.281747
24000,7.2464,1403.07,2025-12-24T22:23:04.901608
24050,7.2536,1413.12,2025-12-24T22:23:58.755642
24100,7.1642,1292.38,2025-12-24T22:24:49.417690
24150,7.1776,1309.77,2025-12-24T22:25:40.030717
24200,7.1555,1281.17,2025-12-24T22:26:30.667846
24250,7.1469,1270.15,2025-12-24T22:27:21.272058
24300,7.2252,1373.61,2025-12-24T22:28:11.863646
24350,7.2266,1375.51,2025-12-24T22:29:02.456411
24400,7.2182,1364.07,2025-12-24T22:29:53.122029
24450,7.2325,1383.70,2025-12-24T22:30:43.745822
24500,7.4408,1704.04,2025-12-24T22:31:34.345667
24550,7.1873,1322.59,2025-12-24T22:32:24.954583
24600,7.2049,1346.02,2025-12-24T22:33:15.530851
