step,en_loss,en_ppl,fr_loss,fr_ppl
65000,7.3081865310668945,1492.4681888957205,3.226783275604248,25.198469929841703
66000,7.379711627960205,1603.127404049769,3.391415596008301,29.707977011995652
67000,7.244115829467773,1399.8436481415229,3.6999688148498535,40.44604302447547
68000,7.277358055114746,1447.159654122317,3.527968406677246,34.05471196348202
69000,7.346975803375244,1551.4973926859755,3.761850595474243,43.02797972970692
70000,7.03801155090332,1139.1202704619557,3.604322910308838,36.75678778766802
71000,7.541561126708984,1884.7700945900872,3.815269947052002,45.38900735804515
72000,7.350490093231201,1556.959396144893,3.462796688079834,31.90608321737053
73000,7.559828281402588,1919.5158684986434,3.956900119781494,52.294966299819215
74000,7.286159992218018,1459.9536859074308,3.3095827102661133,27.373700324146814
75000,7.414754390716553,1660.301332894044,3.678295135498047,39.578859927328956
76000,7.471920013427734,1757.9787901789787,3.517723560333252,33.707607722841956
77000,7.114569664001465,1229.7542897764,3.97320294380188,53.15450938487318
78000,7.113207817077637,1228.0806925300924,3.1780760288238525,24.000532769335077
79000,7.261303901672363,1424.1122294357558,2.970268726348877,19.497158292273095
80000,7.20501184463501,1346.1606337276096,3.552075147628784,34.88563526992232
81000,7.1647491455078125,1293.03719592459,3.123271942138672,22.720598640938135
82000,7.655095100402832,2111.375902406772,3.3156843185424805,27.541234514832407
83000,7.226108551025391,1374.861875709524,3.976372718811035,53.32326453698028
84000,7.194208145141602,1331.695398496385,3.704432964324951,40.62700382371646
85000,6.936800956726074,1029.471617342101,3.3382811546325684,28.170664052033302
86000,7.105855941772461,1219.0851041535834,3.334256172180176,28.057505506899428
87000,7.2981719970703125,1477.596406754942,3.454742431640625,31.650135558836723
88000,7.1651225090026855,1293.5200589471647,3.647787094116211,38.389619369010504
89000,7.318982124328613,1508.6675519574148,3.1804490089416504,24.057553183811205
90000,7.2659525871276855,1430.7478908449511,3.643678665161133,38.23222189478579
91000,7.41782283782959,1665.403703900135,3.402470350265503,30.03821337515359
92000,7.189357757568359,1325.2517992937348,2.2530698776245117,9.516906777009567
93000,7.160099983215332,1287.0396088314073,4.1097259521484375,60.93001754102047
94000,7.320437908172607,1510.8654452461155,3.030712127685547,20.711976911027328
95000,7.505051136016846,1817.1981866744436,3.354874610900879,28.642012569383148
96000,7.238738059997559,1392.3358174928144,3.379178047180176,29.346639643975696
97000,7.225748062133789,1374.3663425983016,3.824087619781494,45.791002496594764
98000,7.46663761138916,1748.7169234226253,3.6660900115966797,39.098731014662384
99000,7.153861999511719,1279.0360656646346,3.306241035461426,27.282378987547872
100000,7.167207717895508,1296.220132607581,3.2851266860961914,26.712368186183067
101000,7.269106388092041,1435.2673078476819,3.7548975944519043,42.729843813417276
102000,7.399047374725342,1634.4266919670772,3.3017168045043945,27.159226000294346
103000,7.294832229614258,1472.669809785882,2.9069740772247314,18.301336266790372
104000,7.088161468505859,1197.7037590501063,3.5143094062805176,33.59272098942786
105000,6.940008163452148,1032.778645965042,3.781658172607422,43.888756565954495
106000,7.139842987060547,1261.2303440672438,3.2442798614501953,25.643236726038385
107000,7.122018814086914,1238.9491183599782,3.5078132152557373,33.37520353923707
108000,7.264484405517578,1428.6488343780172,2.8846700191497803,17.89766073569185
109000,7.222894668579102,1370.4503241624054,3.6516332626342773,38.537556627892265
110000,7.334395408630371,1532.1012047039765,3.810593843460083,45.177259121887865
111000,7.286716461181641,1460.7663309068555,3.635359764099121,37.91549107622121
112000,7.365756034851074,1580.9101980218793,3.043240547180176,20.973097545276897
113000,7.015228748321533,1113.4613194903004,3.0380427837371826,20.8643671677554
114000,7.176458835601807,1308.2672563885283,3.568549156188965,35.465101484480954
115000,7.155093669891357,1280.6123870561119,3.5453357696533203,34.6513182502788
116000,7.350397109985352,1556.81463173702,3.605039119720459,36.78312277457952
117000,7.198925018310547,1337.9916744846375,3.36429762840271,28.91318236748766
118000,7.157124042510986,1283.2151487770768,3.5975594520568848,36.50902360383101
119000,7.019937515258789,1118.7167128382248,3.365142345428467,28.937616143262606
120000,7.102232933044434,1214.67633949996,3.6008849143981934,36.63063508206702
121000,7.229091167449951,1378.968682792133,3.3671770095825195,28.996554412992392
122000,7.221125602722168,1368.0280504978518,3.5186195373535156,33.737822498620766
123000,7.293289661407471,1470.3998673788192,3.912740707397461,50.035897978949926
124000,7.239878177642822,1393.924149397034,3.117992877960205,22.600971180878894
125000,7.137789726257324,1258.6433660171158,3.576070785522461,35.73286256955929
126000,8.25898551940918,3862.174011816966,3.5907673835754395,36.26189203266016
127000,7.149591445922852,1273.58552031088,3.384331226348877,29.498258459999686
128000,7.121962547302246,1238.87940863791,3.4477245807647705,31.428797195510736
129000,7.97524356842041,2908.06609891364,3.288282871246338,26.796810553753083
130000,6.997312545776367,1093.6899636371138,3.4313080310821533,30.91705678375034
131000,7.471442222595215,1757.1390446565983,3.208500862121582,24.741966788364163
132000,7.266332626342773,1431.2917344847858,3.7397360801696777,42.08688113658658
133000,7.2247209548950195,1372.955445674355,3.0520644187927246,21.158980362311013
134000,7.197152137756348,1335.6216765456556,3.1198201179504395,22.64230633235879
135000,7.022993087768555,1122.1402606578213,3.8540782928466797,47.18510604243225
136000,7.281411647796631,1453.037755571406,4.021604061126709,55.79052550350761
137000,7.0644941329956055,1169.690114133839,3.4763848781585693,32.34258808002363
138000,7.1948561668396,1332.5586456809792,3.7093007564544678,40.8252497516998
139000,7.209697723388672,1352.4833814856165,3.5190601348876953,33.75269057520067
140000,7.3971967697143555,1631.404810757517,3.972568988800049,53.12082249689256
141000,6.950917720794678,1044.1074877885512,3.226616859436035,25.194276845939306
142000,7.222539901733398,1369.9642200556182,3.890193462371826,48.92034985521665
143000,7.188033103942871,1323.4974618943427,3.8406920433044434,46.557683226513454
144000,7.225113391876221,1373.4943499008366,3.447918653488159,31.43489725968419
145000,7.156042098999023,1281.8275332685655,2.887911319732666,17.95576655220343
146000,6.935079574584961,1027.7010276531712,3.5768790245056152,35.7617549364635
147000,7.344268798828125,1547.3031616516043,3.293246269226074,26.930144409888314
148000,7.107486248016357,1221.0742071937098,3.4540398120880127,31.627905365349093
149000,7.3221330642700195,1513.4287700219845,3.302783489227295,27.188211788354938
150000,7.313602447509766,1500.573200120763,3.2433600425720215,25.61966043742023
151000,7.168817520141602,1298.30847114353,3.572744607925415,35.61420616813
152000,7.162930488586426,1290.6877419515467,3.344456195831299,28.34515726005612
153000,7.105765342712402,1218.9746611921053,3.5597355365753174,35.153898995131314
154000,7.319601535797119,1509.6023274166928,3.4841179847717285,32.59366631795811
155000,7.220829010009766,1367.6223635125878,3.2151541709899902,24.907131572307875
156000,7.5174665451049805,1839.9000805966975,3.447871685028076,31.433420845639752
157000,6.775213241577148,875.8661141937437,4.473866939544678,87.69518015505574
158000,6.943762302398682,1036.6631273823155,3.320314407348633,27.669048543281622
159000,7.306741237640381,1490.312692470649,3.4619221687316895,31.878192927350057
160000,7.116055488586426,1231.5828470548854,2.6845273971557617,14.651275509321035
161000,7.13104248046875,1250.1795756132292,3.0973525047302246,22.139260037102897
162000,7.202572822570801,1342.881319026108,3.5474853515625,34.72588421122692
163000,7.308192253112793,1492.4767288916323,3.112321376800537,22.473152550987606
164000,7.1755218505859375,1307.042003683894,2.9535136222839355,19.17320290792957
165000,7.066705703735352,1172.2798291783017,3.952179193496704,52.04866745563723
166000,7.040785789489746,1142.2848494898203,3.604630470275879,36.76809444275663
167000,6.975502014160156,1070.0942569248286,3.46417498588562,31.950089621859036
168000,6.864116191864014,957.2993968166663,3.295062780380249,26.979107775378438
169000,7.293473720550537,1470.670532826835,2.8339781761169434,17.013007118528936
170000,7.280563831329346,1451.8063683036066,3.1190061569213867,22.623883875994267
171000,7.127617835998535,1245.905477852745,2.834737777709961,17.025935135287636
172000,7.00030517578125,1096.9678753804826,2.6642560958862305,14.357265143801147
173000,6.998343467712402,1094.8180539984874,3.636981725692749,37.97703844679298
174000,6.8794660568237305,972.10717120495,3.2966184616088867,27.021111330509896
175000,7.259284019470215,1421.2385936695443,3.6783323287963867,39.58033202305006
176000,6.944741249084473,1037.678462213396,3.3714587688446045,29.12097686181397
177000,7.203021049499512,1343.483369512899,3.3988699913024902,29.93025947740059
178000,7.25956916809082,1421.6439156798401,2.9847726821899414,19.7820049231923
179000,7.399047374725342,1634.4266919670772,3.2081456184387207,24.73317892197046
180000,7.291421413421631,1467.6553602963982,3.183936357498169,24.141596716551128
181000,7.085799217224121,1194.8778209122572,3.652642250061035,38.57646016127529
182000,7.103375434875488,1216.0649025088255,3.5332093238830566,34.23365840148681
183000,7.207945823669434,1350.116040506793,3.724531888961792,41.451824146058875
184000,7.401022911071777,1637.658752778287,3.8026108741760254,44.81804615068997
185000,7.067251205444336,1172.9194842791396,3.6686577796936035,39.19925649662079
186000,7.323575973510742,1515.6140866070218,3.269038200378418,26.28604527290575
187000,7.153845310211182,1279.0147196254627,3.40913724899292,30.239144150002538
188000,7.076704025268555,1184.0594499248034,3.4976930618286133,33.03914471040003
189000,7.227449893951416,1376.7072743402816,3.8813066482543945,48.487529843498564
190000,7.064892768859863,1170.1564875138024,3.8921501636505127,49.016166077623794
191000,7.096187114715576,1207.354781728469,3.1900367736816406,24.289320634415766
192000,7.098151206970215,1209.7284682104075,2.3976879119873047,10.997719267553713
193000,6.976217269897461,1070.8599217719961,3.5251693725585938,33.95952494080337
194000,7.134005069732666,1253.8888359964076,3.7993197441101074,44.67078658961281
195000,7.193319797515869,1330.512915356741,2.530061960220337,12.554283978771846
196000,7.155162811279297,1280.7009334350398,3.8498597145080566,46.986471248976486
197000,7.912729263305664,2731.8362013346537,3.166306972503662,23.71972481103086
198000,7.287275314331055,1461.5829129249043,3.5934014320373535,36.35753352045339
199000,7.203493118286133,1344.117735797471,3.0883750915527344,21.94139623374735
200000,6.9385809898376465,1031.3057428261516,3.3053946495056152,27.259297334503113
201000,7.348680019378662,1554.143733699713,2.9081976413726807,18.323742830844786
