step,category,accuracy,mean_log_ratio,correct,total,timestamp
17000,gender,100.00,16.4883,4,4,2025-12-24T20:24:34.743075
17000,number,100.00,7.0664,2,2,2025-12-24T20:24:34.743086
17000,article_gender,100.00,0.9665,2,2,2025-12-24T20:24:34.743093
17000,collocation,100.00,4.4060,2,2,2025-12-24T20:24:34.743100
18000,gender,100.00,19.4057,4,4,2025-12-24T20:41:31.226534
18000,number,100.00,7.8724,2,2,2025-12-24T20:41:31.226544
18000,article_gender,100.00,2.6188,2,2,2025-12-24T20:41:31.226551
18000,collocation,100.00,5.4819,2,2,2025-12-24T20:41:31.226558
19000,gender,100.00,15.7978,4,4,2025-12-24T20:58:27.411166
19000,number,100.00,5.0576,2,2,2025-12-24T20:58:27.411176
19000,article_gender,100.00,0.6024,2,2,2025-12-24T20:58:27.411183
19000,collocation,100.00,2.6255,2,2,2025-12-24T20:58:27.411190
20000,gender,100.00,20.1687,4,4,2025-12-24T21:15:23.989659
20000,number,100.00,6.9981,2,2,2025-12-24T21:15:23.989669
20000,article_gender,100.00,6.0962,2,2,2025-12-24T21:15:23.989676
20000,collocation,100.00,3.0339,2,2,2025-12-24T21:15:23.989683
21000,gender,100.00,18.4679,4,4,2025-12-24T21:32:20.070538
21000,number,100.00,8.5938,2,2,2025-12-24T21:32:20.070549
21000,article_gender,100.00,1.7487,2,2,2025-12-24T21:32:20.070556
21000,collocation,100.00,12.6980,2,2,2025-12-24T21:32:20.070563
22000,gender,100.00,20.0286,4,4,2025-12-24T21:49:16.833760
22000,number,100.00,8.7792,2,2,2025-12-24T21:49:16.833771
22000,article_gender,100.00,2.1911,2,2,2025-12-24T21:49:16.833778
22000,collocation,100.00,10.0718,2,2,2025-12-24T21:49:16.833785
23000,gender,100.00,19.1112,4,4,2025-12-24T22:06:12.702462
23000,number,100.00,9.0730,2,2,2025-12-24T22:06:12.702473
23000,article_gender,100.00,2.7954,2,2,2025-12-24T22:06:12.702480
23000,collocation,100.00,12.6326,2,2,2025-12-24T22:06:12.702487
24000,gender,100.00,20.0457,4,4,2025-12-24T22:23:07.955844
24000,number,100.00,10.5521,2,2,2025-12-24T22:23:07.955854
24000,article_gender,100.00,3.0376,2,2,2025-12-24T22:23:07.955862
24000,collocation,100.00,10.6337,2,2,2025-12-24T22:23:07.955869
25000,gender,100.00,16.0984,4,4,2025-12-24T22:40:03.334418
25000,number,100.00,14.9548,2,2,2025-12-24T22:40:03.334428
25000,article_gender,100.00,1.1269,2,2,2025-12-24T22:40:03.334435
25000,collocation,100.00,9.7631,2,2,2025-12-24T22:40:03.334443
26000,gender,100.00,21.2547,4,4,2025-12-24T22:56:58.464667
26000,number,100.00,14.9770,2,2,2025-12-24T22:56:58.464678
26000,article_gender,100.00,0.8551,2,2,2025-12-24T22:56:58.464685
26000,collocation,100.00,10.9766,2,2,2025-12-24T22:56:58.464692
27000,gender,100.00,18.8362,4,4,2025-12-24T23:13:53.592797
27000,number,100.00,9.7973,2,2,2025-12-24T23:13:53.592807
27000,article_gender,100.00,3.3799,2,2,2025-12-24T23:13:53.592814
27000,collocation,100.00,9.0214,2,2,2025-12-24T23:13:53.592823
28000,gender,100.00,21.1316,4,4,2025-12-24T23:30:47.654992
28000,number,100.00,10.7602,2,2,2025-12-24T23:30:47.655002
28000,article_gender,100.00,3.3183,2,2,2025-12-24T23:30:47.655008
28000,collocation,100.00,17.2272,2,2,2025-12-24T23:30:47.655015
29000,gender,100.00,18.2213,4,4,2025-12-24T23:47:41.475413
29000,number,100.00,11.8676,2,2,2025-12-24T23:47:41.475423
29000,article_gender,100.00,1.7697,2,2,2025-12-24T23:47:41.475430
29000,collocation,100.00,11.4982,2,2,2025-12-24T23:47:41.475437
30000,gender,100.00,21.4309,4,4,2025-12-25T00:04:35.425159
30000,number,100.00,16.4072,2,2,2025-12-25T00:04:35.425169
30000,article_gender,100.00,1.8746,2,2,2025-12-25T00:04:35.425176
30000,collocation,100.00,13.5983,2,2,2025-12-25T00:04:35.425183
31000,gender,100.00,21.1962,4,4,2025-12-25T00:21:29.495811
31000,number,100.00,17.0926,2,2,2025-12-25T00:21:29.495821
31000,article_gender,100.00,0.6299,2,2,2025-12-25T00:21:29.495829
31000,collocation,100.00,18.3576,2,2,2025-12-25T00:21:29.495836
32000,gender,100.00,20.8132,4,4,2025-12-25T00:38:23.509633
32000,number,100.00,13.8317,2,2,2025-12-25T00:38:23.509644
32000,article_gender,100.00,0.0232,2,2,2025-12-25T00:38:23.509651
32000,collocation,100.00,11.9225,2,2,2025-12-25T00:38:23.509659
33000,gender,100.00,20.3685,4,4,2025-12-25T00:55:18.191504
33000,number,100.00,15.4384,2,2,2025-12-25T00:55:18.191515
33000,article_gender,100.00,0.0291,2,2,2025-12-25T00:55:18.191522
33000,collocation,100.00,16.6461,2,2,2025-12-25T00:55:18.191531
34000,gender,100.00,21.1236,4,4,2025-12-25T01:12:12.457149
34000,number,100.00,16.8657,2,2,2025-12-25T01:12:12.457160
34000,article_gender,100.00,0.0178,2,2,2025-12-25T01:12:12.457167
34000,collocation,100.00,10.7405,2,2,2025-12-25T01:12:12.457175
35000,gender,100.00,19.2955,4,4,2025-12-25T01:29:05.976325
35000,number,100.00,10.3000,2,2,2025-12-25T01:29:05.976335
35000,article_gender,100.00,0.0186,2,2,2025-12-25T01:29:05.976343
35000,collocation,100.00,16.0531,2,2,2025-12-25T01:29:05.976350
36000,gender,100.00,20.5804,4,4,2025-12-25T01:45:59.324288
36000,number,100.00,12.9898,2,2,2025-12-25T01:45:59.324298
36000,article_gender,100.00,0.0000,2,2,2025-12-25T01:45:59.324305
36000,collocation,100.00,12.4772,2,2,2025-12-25T01:45:59.324312
37000,gender,100.00,20.8746,4,4,2025-12-25T02:02:54.189939
37000,number,100.00,15.7380,2,2,2025-12-25T02:02:54.189949
37000,article_gender,100.00,0.0108,2,2,2025-12-25T02:02:54.189956
37000,collocation,100.00,11.7854,2,2,2025-12-25T02:02:54.189963
38000,gender,100.00,20.4503,4,4,2025-12-25T02:19:48.714207
38000,number,100.00,14.6633,2,2,2025-12-25T02:19:48.714217
38000,article_gender,100.00,0.3154,2,2,2025-12-25T02:19:48.714224
38000,collocation,100.00,13.1890,2,2,2025-12-25T02:19:48.714231
39000,gender,100.00,21.5084,4,4,2025-12-25T02:36:44.191158
39000,number,100.00,14.6794,2,2,2025-12-25T02:36:44.191168
39000,article_gender,100.00,3.7423,2,2,2025-12-25T02:36:44.191175
39000,collocation,100.00,17.0181,2,2,2025-12-25T02:36:44.191182
40000,gender,100.00,21.3681,4,4,2025-12-25T02:53:40.063556
40000,number,100.00,18.7686,2,2,2025-12-25T02:53:40.063566
40000,article_gender,100.00,2.7075,2,2,2025-12-25T02:53:40.063573
40000,collocation,100.00,14.4731,2,2,2025-12-25T02:53:40.063580
41000,gender,100.00,20.8757,4,4,2025-12-25T03:10:35.681611
41000,number,100.00,16.2778,2,2,2025-12-25T03:10:35.681627
41000,article_gender,100.00,0.0462,2,2,2025-12-25T03:10:35.681634
41000,collocation,100.00,16.3957,2,2,2025-12-25T03:10:35.681641
42000,gender,100.00,21.6205,4,4,2025-12-25T03:27:30.874234
42000,number,100.00,19.5773,2,2,2025-12-25T03:27:30.874245
42000,article_gender,100.00,0.0446,2,2,2025-12-25T03:27:30.874252
42000,collocation,100.00,11.5169,2,2,2025-12-25T03:27:30.874260
43000,gender,100.00,21.6242,4,4,2025-12-25T03:44:25.384470
43000,number,100.00,17.1765,2,2,2025-12-25T03:44:25.384481
43000,article_gender,100.00,0.0733,2,2,2025-12-25T03:44:25.384488
43000,collocation,100.00,10.1867,2,2,2025-12-25T03:44:25.384496
44000,gender,100.00,18.3986,4,4,2025-12-25T04:01:20.323098
44000,number,100.00,12.4139,2,2,2025-12-25T04:01:20.323108
44000,article_gender,100.00,0.0002,2,2,2025-12-25T04:01:20.323115
44000,collocation,100.00,9.3599,2,2,2025-12-25T04:01:20.323122
45000,gender,100.00,19.7784,4,4,2025-12-25T04:18:16.703934
45000,number,100.00,12.3863,2,2,2025-12-25T04:18:16.703944
45000,article_gender,100.00,0.0437,2,2,2025-12-25T04:18:16.703951
45000,collocation,100.00,11.6609,2,2,2025-12-25T04:18:16.703958
46000,gender,100.00,21.5921,4,4,2025-12-25T04:35:12.260948
46000,number,100.00,17.3465,2,2,2025-12-25T04:35:12.260958
46000,article_gender,100.00,0.0008,2,2,2025-12-25T04:35:12.260965
46000,collocation,100.00,10.7722,2,2,2025-12-25T04:35:12.260972
47000,gender,100.00,21.4891,4,4,2025-12-25T04:52:07.435982
47000,number,100.00,16.6035,2,2,2025-12-25T04:52:07.435992
47000,article_gender,100.00,0.9079,2,2,2025-12-25T04:52:07.436000
47000,collocation,100.00,9.8128,2,2,2025-12-25T04:52:07.436007
48000,gender,100.00,21.6308,4,4,2025-12-25T05:09:02.794186
48000,number,100.00,17.7504,2,2,2025-12-25T05:09:02.794197
48000,article_gender,100.00,0.3672,2,2,2025-12-25T05:09:02.794205
48000,collocation,100.00,11.6680,2,2,2025-12-25T05:09:02.794212
49000,gender,100.00,21.4582,4,4,2025-12-25T05:25:57.603793
49000,number,100.00,17.5077,2,2,2025-12-25T05:25:57.603804
49000,article_gender,100.00,0.0047,2,2,2025-12-25T05:25:57.603811
49000,collocation,100.00,11.5103,2,2,2025-12-25T05:25:57.603819
50000,gender,100.00,21.4512,4,4,2025-12-25T05:42:51.672816
50000,number,100.00,13.0758,2,2,2025-12-25T05:42:51.672826
50000,article_gender,100.00,0.0019,2,2,2025-12-25T05:42:51.672834
50000,collocation,100.00,11.5095,2,2,2025-12-25T05:42:51.672841
51000,gender,100.00,19.5520,4,4,2025-12-25T05:59:46.724737
51000,number,100.00,15.4264,2,2,2025-12-25T05:59:46.724748
51000,article_gender,100.00,4.5916,2,2,2025-12-25T05:59:46.724755
51000,collocation,100.00,11.5129,2,2,2025-12-25T05:59:46.724762
52000,gender,100.00,21.4005,4,4,2025-12-25T06:16:41.049759
52000,number,100.00,14.7632,2,2,2025-12-25T06:16:41.049770
52000,article_gender,100.00,0.0248,2,2,2025-12-25T06:16:41.049777
52000,collocation,100.00,11.5146,2,2,2025-12-25T06:16:41.049784
53000,gender,100.00,20.6569,4,4,2025-12-25T06:33:35.882177
53000,number,100.00,15.8889,2,2,2025-12-25T06:33:35.882188
53000,article_gender,100.00,3.6624,2,2,2025-12-25T06:33:35.882195
53000,collocation,100.00,12.2831,2,2,2025-12-25T06:33:35.882202
54000,gender,100.00,21.5295,4,4,2025-12-25T06:50:30.165058
54000,number,100.00,15.6283,2,2,2025-12-25T06:50:30.165068
54000,article_gender,100.00,6.2881,2,2,2025-12-25T06:50:30.165076
54000,collocation,100.00,16.5415,2,2,2025-12-25T06:50:30.165083
55000,gender,100.00,21.5803,4,4,2025-12-25T07:07:23.851608
55000,number,100.00,16.8051,2,2,2025-12-25T07:07:23.851625
55000,article_gender,100.00,3.1508,2,2,2025-12-25T07:07:23.851633
55000,collocation,100.00,13.1677,2,2,2025-12-25T07:07:23.851644
56000,gender,100.00,21.5598,4,4,2025-12-25T07:24:18.120556
56000,number,100.00,19.9872,2,2,2025-12-25T07:24:18.120566
56000,article_gender,100.00,0.0353,2,2,2025-12-25T07:24:18.120574
56000,collocation,100.00,16.6315,2,2,2025-12-25T07:24:18.120581
57000,gender,100.00,20.1375,4,4,2025-12-25T07:41:11.807626
57000,number,100.00,18.5035,2,2,2025-12-25T07:41:11.807636
57000,article_gender,100.00,0.3806,2,2,2025-12-25T07:41:11.807643
57000,collocation,100.00,11.5300,2,2,2025-12-25T07:41:11.807650
58000,gender,100.00,21.4876,4,4,2025-12-25T07:58:05.581794
58000,number,100.00,18.7113,2,2,2025-12-25T07:58:05.581804
58000,article_gender,100.00,0.0063,2,2,2025-12-25T07:58:05.581811
58000,collocation,100.00,11.7387,2,2,2025-12-25T07:58:05.581819
59000,gender,100.00,21.6288,4,4,2025-12-25T08:14:58.503532
59000,number,100.00,15.2543,2,2,2025-12-25T08:14:58.503542
59000,article_gender,100.00,0.4195,2,2,2025-12-25T08:14:58.503550
59000,collocation,100.00,11.6515,2,2,2025-12-25T08:14:58.503557
60000,gender,100.00,21.5327,4,4,2025-12-25T08:31:52.076277
60000,number,100.00,15.9115,2,2,2025-12-25T08:31:52.076287
60000,article_gender,100.00,1.0532,2,2,2025-12-25T08:31:52.076295
60000,collocation,100.00,11.5420,2,2,2025-12-25T08:31:52.076302
61000,gender,100.00,20.8336,4,4,2025-12-25T08:48:45.173812
61000,number,100.00,17.2812,2,2,2025-12-25T08:48:45.173822
61000,article_gender,100.00,3.2409,2,2,2025-12-25T08:48:45.173829
61000,collocation,100.00,11.5045,2,2,2025-12-25T08:48:45.173838
62000,gender,100.00,21.5432,4,4,2025-12-25T09:05:39.050641
62000,number,100.00,13.7699,2,2,2025-12-25T09:05:39.050651
62000,article_gender,100.00,1.0566,2,2,2025-12-25T09:05:39.050658
62000,collocation,100.00,11.5072,2,2,2025-12-25T09:05:39.050665
63000,gender,100.00,21.6391,4,4,2025-12-25T09:22:32.698469
63000,number,100.00,14.5858,2,2,2025-12-25T09:22:32.698479
63000,article_gender,100.00,0.1434,2,2,2025-12-25T09:22:32.698487
63000,collocation,100.00,8.7419,2,2,2025-12-25T09:22:32.698494
64000,gender,100.00,21.0732,4,4,2025-12-25T09:39:26.251853
64000,number,100.00,13.2584,2,2,2025-12-25T09:39:26.251864
64000,article_gender,100.00,0.2323,2,2,2025-12-25T09:39:26.251871
64000,collocation,100.00,14.3401,2,2,2025-12-25T09:39:26.251878
65000,gender,100.00,21.5616,4,4,2025-12-25T09:56:19.907907
65000,number,100.00,17.5897,2,2,2025-12-25T09:56:19.907917
65000,article_gender,100.00,0.0188,2,2,2025-12-25T09:56:19.907924
65000,collocation,100.00,12.5203,2,2,2025-12-25T09:56:19.907931
66000,gender,100.00,21.1149,4,4,2025-12-25T10:13:15.038314
66000,number,100.00,13.1728,2,2,2025-12-25T10:13:15.038325
66000,article_gender,100.00,0.0193,2,2,2025-12-25T10:13:15.038332
66000,collocation,100.00,11.2289,2,2,2025-12-25T10:13:15.038339
67000,gender,100.00,21.1871,4,4,2025-12-25T10:30:08.667631
67000,number,100.00,17.2167,2,2,2025-12-25T10:30:08.667642
67000,article_gender,100.00,0.0023,2,2,2025-12-25T10:30:08.667649
67000,collocation,100.00,16.3065,2,2,2025-12-25T10:30:08.667656
68000,gender,100.00,20.9656,4,4,2025-12-25T10:47:02.045887
68000,number,100.00,15.9939,2,2,2025-12-25T10:47:02.045897
68000,article_gender,100.00,3.2283,2,2,2025-12-25T10:47:02.045904
68000,collocation,100.00,11.5126,2,2,2025-12-25T10:47:02.045911
69000,gender,100.00,21.5955,4,4,2025-12-25T11:03:54.677544
69000,number,100.00,17.6138,2,2,2025-12-25T11:03:54.677555
69000,article_gender,100.00,0.4669,2,2,2025-12-25T11:03:54.677562
69000,collocation,100.00,11.6566,2,2,2025-12-25T11:03:54.677569
70000,gender,100.00,21.5765,4,4,2025-12-25T11:20:47.648227
70000,number,100.00,18.5038,2,2,2025-12-25T11:20:47.648242
70000,article_gender,100.00,0.2593,2,2,2025-12-25T11:20:47.648253
70000,collocation,100.00,11.5223,2,2,2025-12-25T11:20:47.648265
71000,gender,100.00,20.5370,4,4,2025-12-25T11:37:40.929552
71000,number,100.00,20.9042,2,2,2025-12-25T11:37:40.929562
71000,article_gender,100.00,0.2421,2,2,2025-12-25T11:37:40.929570
71000,collocation,100.00,13.6242,2,2,2025-12-25T11:37:40.929577
72000,gender,100.00,19.5817,4,4,2025-12-25T11:54:34.148426
72000,number,100.00,15.5737,2,2,2025-12-25T11:54:34.148436
72000,article_gender,100.00,0.2112,2,2,2025-12-25T11:54:34.148443
72000,collocation,100.00,11.5846,2,2,2025-12-25T11:54:34.148451
73000,gender,100.00,21.5817,4,4,2025-12-25T12:11:27.257324
73000,number,100.00,16.2705,2,2,2025-12-25T12:11:27.257335
73000,article_gender,100.00,1.8580,2,2,2025-12-25T12:11:27.257342
73000,collocation,100.00,16.9868,2,2,2025-12-25T12:11:27.257350
74000,gender,100.00,21.5745,4,4,2025-12-25T12:28:20.090049
74000,number,100.00,18.5570,2,2,2025-12-25T12:28:20.090059
74000,article_gender,100.00,0.5344,2,2,2025-12-25T12:28:20.090068
74000,collocation,100.00,11.4639,2,2,2025-12-25T12:28:20.090076
75000,gender,100.00,21.6050,4,4,2025-12-25T12:45:13.689651
75000,number,100.00,14.9997,2,2,2025-12-25T12:45:13.689661
75000,article_gender,100.00,4.2840,2,2,2025-12-25T12:45:13.689669
75000,collocation,100.00,11.4751,2,2,2025-12-25T12:45:13.689676
76000,gender,100.00,19.8470,4,4,2025-12-25T13:02:07.280284
76000,number,100.00,17.1586,2,2,2025-12-25T13:02:07.280294
76000,article_gender,100.00,0.6093,2,2,2025-12-25T13:02:07.280301
76000,collocation,100.00,11.5154,2,2,2025-12-25T13:02:07.280309
77000,gender,100.00,20.7178,4,4,2025-12-25T13:19:00.810911
77000,number,100.00,13.4863,2,2,2025-12-25T13:19:00.810921
77000,article_gender,100.00,0.0001,2,2,2025-12-25T13:19:00.810928
77000,collocation,100.00,11.5641,2,2,2025-12-25T13:19:00.810937
78000,gender,100.00,21.0545,4,4,2025-12-25T13:35:54.468922
78000,number,100.00,14.1508,2,2,2025-12-25T13:35:54.468933
78000,article_gender,100.00,2.4033,2,2,2025-12-25T13:35:54.468940
78000,collocation,100.00,9.7467,2,2,2025-12-25T13:35:54.468947
79000,gender,100.00,21.6338,4,4,2025-12-25T13:52:48.608143
79000,number,100.00,14.9457,2,2,2025-12-25T13:52:48.608153
79000,article_gender,100.00,0.0936,2,2,2025-12-25T13:52:48.608160
79000,collocation,100.00,12.0500,2,2,2025-12-25T13:52:48.608167
80000,gender,100.00,21.4601,4,4,2025-12-25T14:09:43.551807
80000,number,100.00,15.9225,2,2,2025-12-25T14:09:43.551817
80000,article_gender,100.00,0.0186,2,2,2025-12-25T14:09:43.551825
80000,collocation,100.00,14.4354,2,2,2025-12-25T14:09:43.551832
81000,gender,100.00,21.5122,4,4,2025-12-25T14:26:38.134684
81000,number,100.00,15.7716,2,2,2025-12-25T14:26:38.134694
81000,article_gender,100.00,0.0038,2,2,2025-12-25T14:26:38.134701
81000,collocation,100.00,11.3761,2,2,2025-12-25T14:26:38.134709
82000,gender,100.00,21.0445,4,4,2025-12-25T14:43:33.130050
82000,number,100.00,16.9371,2,2,2025-12-25T14:43:33.130061
82000,article_gender,100.00,2.9478,2,2,2025-12-25T14:43:33.130069
82000,collocation,100.00,11.1343,2,2,2025-12-25T14:43:33.130076
83000,gender,100.00,21.2774,4,4,2025-12-25T15:00:27.440323
83000,number,100.00,16.1389,2,2,2025-12-25T15:00:27.440333
83000,article_gender,100.00,0.2133,2,2,2025-12-25T15:00:27.440340
83000,collocation,100.00,11.2686,2,2,2025-12-25T15:00:27.440347
84000,gender,100.00,20.4981,4,4,2025-12-25T15:17:21.848269
84000,number,100.00,17.7941,2,2,2025-12-25T15:17:21.848279
84000,article_gender,100.00,2.4935,2,2,2025-12-25T15:17:21.848286
84000,collocation,100.00,11.4903,2,2,2025-12-25T15:17:21.848293
85000,gender,100.00,21.4990,4,4,2025-12-25T15:34:16.935922
85000,number,100.00,16.2269,2,2,2025-12-25T15:34:16.935932
85000,article_gender,100.00,3.3068,2,2,2025-12-25T15:34:16.935940
85000,collocation,100.00,11.6363,2,2,2025-12-25T15:34:16.935947
86000,gender,100.00,21.6392,4,4,2025-12-25T15:51:12.162501
86000,number,100.00,18.9344,2,2,2025-12-25T15:51:12.162512
86000,article_gender,100.00,1.8575,2,2,2025-12-25T15:51:12.162519
86000,collocation,100.00,11.5127,2,2,2025-12-25T15:51:12.162526
87000,gender,100.00,21.6327,4,4,2025-12-25T16:08:07.557760
87000,number,100.00,15.6650,2,2,2025-12-25T16:08:07.557770
87000,article_gender,100.00,0.0403,2,2,2025-12-25T16:08:07.557777
87000,collocation,100.00,11.5178,2,2,2025-12-25T16:08:07.557786
88000,gender,100.00,20.4132,4,4,2025-12-25T16:25:03.064173
88000,number,100.00,15.9748,2,2,2025-12-25T16:25:03.064183
88000,article_gender,100.00,0.0598,2,2,2025-12-25T16:25:03.064190
88000,collocation,100.00,11.5128,2,2,2025-12-25T16:25:03.064197
89000,gender,100.00,21.6227,4,4,2025-12-25T16:41:59.050734
89000,number,100.00,14.9377,2,2,2025-12-25T16:41:59.050744
89000,article_gender,100.00,4.9881,2,2,2025-12-25T16:41:59.050752
89000,collocation,100.00,11.5130,2,2,2025-12-25T16:41:59.050759
90000,gender,100.00,21.6379,4,4,2025-12-25T16:58:56.061881
90000,number,100.00,18.8994,2,2,2025-12-25T16:58:56.061892
90000,article_gender,100.00,0.0007,2,2,2025-12-25T16:58:56.061900
90000,collocation,100.00,11.5130,2,2,2025-12-25T16:58:56.061907
91000,gender,100.00,21.3658,4,4,2025-12-25T17:15:53.358724
91000,number,100.00,14.9140,2,2,2025-12-25T17:15:53.358735
91000,article_gender,100.00,0.6471,2,2,2025-12-25T17:15:53.358742
91000,collocation,100.00,9.9046,2,2,2025-12-25T17:15:53.358749
92000,gender,100.00,21.6185,4,4,2025-12-25T17:32:50.329465
92000,number,100.00,19.5180,2,2,2025-12-25T17:32:50.329475
92000,article_gender,100.00,0.0136,2,2,2025-12-25T17:32:50.329482
92000,collocation,100.00,11.5388,2,2,2025-12-25T17:32:50.329489
93000,gender,100.00,21.5575,4,4,2025-12-25T17:49:45.562524
93000,number,100.00,16.5399,2,2,2025-12-25T17:49:45.562533
93000,article_gender,100.00,3.0265,2,2,2025-12-25T17:49:45.562541
93000,collocation,100.00,14.5125,2,2,2025-12-25T17:49:45.562548
94000,gender,100.00,19.2938,4,4,2025-12-25T18:06:41.281458
94000,number,100.00,13.9785,2,2,2025-12-25T18:06:41.281468
94000,article_gender,100.00,3.4674,2,2,2025-12-25T18:06:41.281475
94000,collocation,100.00,13.4908,2,2,2025-12-25T18:06:41.281482
95000,gender,100.00,20.9131,4,4,2025-12-25T18:23:39.019374
95000,number,100.00,15.3423,2,2,2025-12-25T18:23:39.019384
95000,article_gender,100.00,0.1297,2,2,2025-12-25T18:23:39.019392
95000,collocation,100.00,13.6310,2,2,2025-12-25T18:23:39.019399
96000,gender,100.00,20.6799,4,4,2025-12-25T18:40:34.374286
96000,number,100.00,14.4427,2,2,2025-12-25T18:40:34.374296
96000,article_gender,100.00,0.0007,2,2,2025-12-25T18:40:34.374304
96000,collocation,100.00,11.5116,2,2,2025-12-25T18:40:34.374311
97000,gender,100.00,20.9420,4,4,2025-12-25T18:57:28.060536
97000,number,100.00,14.3994,2,2,2025-12-25T18:57:28.060546
97000,article_gender,100.00,0.2380,2,2,2025-12-25T18:57:28.060553
97000,collocation,100.00,11.5124,2,2,2025-12-25T18:57:28.060561
98000,gender,100.00,19.7636,4,4,2025-12-25T19:14:22.214487
98000,number,100.00,15.0172,2,2,2025-12-25T19:14:22.214497
98000,article_gender,100.00,0.0026,2,2,2025-12-25T19:14:22.214504
98000,collocation,100.00,13.0483,2,2,2025-12-25T19:14:22.214511
