step,loss,perplexity,timestamp
1950,6.5920,729.22,2025-12-28T07:13:19.421068
2000,6.5857,724.66,2025-12-28T07:14:48.452207
2050,6.6162,747.08,2025-12-28T07:16:31.034895
2100,6.7732,874.07,2025-12-28T07:17:59.245516
2150,6.5217,679.73,2025-12-28T07:19:28.319776
2200,6.5668,711.12,2025-12-28T07:20:56.805416
2250,6.5496,698.97,2025-12-28T07:22:25.249967
2300,6.5355,689.18,2025-12-28T07:23:53.916951
2350,6.6431,767.50,2025-12-28T07:25:22.864275
2400,6.5653,710.00,2025-12-28T07:26:51.233952
2450,6.6075,740.60,2025-12-28T07:28:19.901574
2500,6.5808,721.11,2025-12-28T07:29:48.062435
2550,6.6137,745.22,2025-12-28T07:31:16.136441
2600,6.5197,678.39,2025-12-28T07:32:44.998696
2650,6.5496,698.96,2025-12-28T07:34:13.239568
2700,6.5448,695.59,2025-12-28T07:35:42.097047
2750,6.6744,791.86,2025-12-28T07:37:10.333829
2800,6.5508,699.78,2025-12-28T07:38:38.635280
2850,6.6836,799.23,2025-12-28T07:40:07.021085
2900,6.5089,671.11,2025-12-28T07:41:34.938494
2950,6.5350,688.81,2025-12-28T07:43:03.158609
3000,6.4662,643.05,2025-12-28T07:44:31.214081
3050,6.6149,746.13,2025-12-28T07:46:13.889272
3100,6.5587,705.36,2025-12-28T07:47:41.450297
3150,6.5727,715.28,2025-12-28T07:49:10.488661
3200,6.5327,687.26,2025-12-28T07:50:39.551169
3250,6.4745,648.38,2025-12-28T07:52:08.245158
3300,6.4900,658.55,2025-12-28T07:53:37.380841
3350,6.6683,787.06,2025-12-28T07:55:05.744221
3400,6.4779,650.61,2025-12-28T07:56:33.533380
3450,6.6461,769.80,2025-12-28T07:58:01.940669
3500,6.9091,1001.32,2025-12-28T07:59:30.242995
3550,6.4394,626.05,2025-12-28T08:00:58.067880
3600,6.4352,623.41,2025-12-28T08:02:26.883421
3650,6.4910,659.17,2025-12-28T08:03:55.733330
3700,6.5762,717.80,2025-12-28T08:05:24.436407
3750,6.5776,718.80,2025-12-28T08:06:52.753164
3800,6.5584,705.11,2025-12-28T08:08:21.052825
3850,6.4735,647.77,2025-12-28T08:09:49.224085
3900,6.5868,725.48,2025-12-28T08:11:17.642263
3950,6.5091,671.24,2025-12-28T08:12:46.339142
4000,6.5212,679.41,2025-12-28T08:14:14.981790
4050,6.5709,714.03,2025-12-28T08:15:57.092075
4100,6.5908,728.35,2025-12-28T08:17:25.348944
4150,6.5465,696.81,2025-12-28T08:18:54.303432
4200,6.5413,693.21,2025-12-28T08:20:22.759226
4250,6.6027,737.06,2025-12-28T08:21:51.531614
4300,6.5548,702.57,2025-12-28T08:23:20.120717
4350,6.5228,680.48,2025-12-28T08:24:48.547679
4400,6.5160,675.86,2025-12-28T08:26:16.834258
4450,6.5793,720.02,2025-12-28T08:27:45.140729
4500,6.6412,766.00,2025-12-28T08:29:13.604245
4550,6.4547,635.71,2025-12-28T08:30:42.887267
4600,6.4863,656.12,2025-12-28T08:32:12.134390
4650,6.6581,779.09,2025-12-28T08:33:40.707025
4700,6.6592,779.95,2025-12-28T08:35:08.872059
4750,6.6376,763.29,2025-12-28T08:36:37.411791
4800,6.4940,661.17,2025-12-28T08:38:05.741727
4850,6.6392,764.46,2025-12-28T08:39:34.248362
4900,6.5952,731.55,2025-12-28T08:41:02.868162
4950,6.6925,806.33,2025-12-28T08:42:31.470204
5000,6.5764,717.92,2025-12-28T08:44:00.483849
5050,6.5568,703.99,2025-12-28T08:45:44.248335
5100,6.6299,757.42,2025-12-28T08:47:12.638238
5150,6.5623,707.93,2025-12-28T08:48:41.027907
5200,6.5375,690.54,2025-12-28T08:50:10.178033
5250,6.6780,794.72,2025-12-28T08:51:38.391623
5300,6.5554,703.05,2025-12-28T08:53:06.821628
5350,6.6510,773.57,2025-12-28T08:54:34.961626
5400,6.6460,769.68,2025-12-28T08:56:03.851285
5450,6.6653,784.73,2025-12-28T08:57:32.852190
5500,6.6548,776.51,2025-12-28T08:59:01.764707
5550,6.5600,706.24,2025-12-28T09:00:30.137993
5600,6.5243,681.49,2025-12-28T09:01:58.329961
5650,6.5800,720.54,2025-12-28T09:03:26.768644
5700,6.7300,837.17,2025-12-28T09:04:54.638187
5750,6.5213,679.48,2025-12-28T09:06:22.925502
5800,6.6246,753.40,2025-12-28T09:07:51.172179
5850,6.6785,795.10,2025-12-28T09:09:19.823266
5900,6.6741,791.61,2025-12-28T09:10:48.059731
5950,6.6579,778.89,2025-12-28T09:12:16.338342
6000,6.5463,696.64,2025-12-28T09:13:44.500524
6050,6.7096,820.20,2025-12-28T09:15:29.392695
6100,6.6785,795.15,2025-12-28T09:16:57.320548
6150,6.5717,714.59,2025-12-28T09:18:25.932154
6200,6.7240,832.10,2025-12-28T09:19:54.335060
6250,6.7094,820.10,2025-12-28T09:21:22.247285
6300,6.6577,778.76,2025-12-28T09:22:49.563110
6350,6.6403,765.35,2025-12-28T09:24:17.434621
6400,6.7388,844.55,2025-12-28T09:25:45.518205
6450,6.6270,755.19,2025-12-28T09:27:13.370380
6500,6.6944,807.88,2025-12-28T09:28:41.637615
6550,6.7109,821.28,2025-12-28T09:30:10.046290
6600,6.7704,871.64,2025-12-28T09:31:38.090213
6650,6.6263,754.72,2025-12-28T09:33:06.789252
6700,6.7147,824.47,2025-12-28T09:34:35.238098
6750,6.6184,748.75,2025-12-28T09:36:03.600611
6800,6.6782,794.86,2025-12-28T09:37:32.007340
6850,6.7691,870.49,2025-12-28T09:39:00.508947
6900,6.8776,970.25,2025-12-28T09:40:29.188941
6950,6.7217,830.23,2025-12-28T09:41:57.995304
7000,6.7268,834.49,2025-12-28T09:43:27.041543
7050,6.6381,763.62,2025-12-28T09:45:10.842575
7100,6.6927,806.50,2025-12-28T09:46:39.031573
7150,6.6279,755.88,2025-12-28T09:48:07.660813
7200,6.7323,839.07,2025-12-28T09:49:35.878039
7250,6.7842,883.77,2025-12-28T09:51:04.006816
7300,6.7783,878.58,2025-12-28T09:52:31.530170
7350,6.7829,882.59,2025-12-28T09:54:00.158185
7400,6.9342,1026.77,2025-12-28T09:55:28.483573
7450,6.9284,1020.88,2025-12-28T09:56:56.687889
7500,6.7526,856.27,2025-12-28T09:58:24.963482
7550,6.8541,947.80,2025-12-28T09:59:52.844838
7600,6.8484,942.37,2025-12-28T10:01:20.500555
7650,6.6888,803.37,2025-12-28T10:02:48.270994
7700,6.7568,859.92,2025-12-28T10:04:16.082533
7750,6.8966,988.90,2025-12-28T10:05:44.113315
7800,6.7259,833.69,2025-12-28T10:07:12.283846
7850,6.6812,797.31,2025-12-28T10:08:40.831849
7900,6.8628,956.04,2025-12-28T10:10:09.325068
7950,6.6767,793.67,2025-12-28T10:11:37.489528
8000,6.6925,806.36,2025-12-28T10:13:05.499872
8050,6.8300,925.21,2025-12-28T10:14:48.669072
8100,6.6881,802.76,2025-12-28T10:16:16.888203
8150,6.8821,974.71,2025-12-28T10:17:45.529451
8200,6.8973,989.55,2025-12-28T10:19:13.409368
8250,6.6424,766.96,2025-12-28T10:20:41.113124
8300,6.6153,746.40,2025-12-28T10:22:09.073297
8350,6.8162,912.51,2025-12-28T10:23:37.406189
8400,6.8405,934.99,2025-12-28T10:25:05.367433
8450,6.9059,998.10,2025-12-28T10:26:32.954531
8500,6.7454,850.18,2025-12-28T10:28:01.140203
8550,6.7869,886.13,2025-12-28T10:29:29.433744
8600,6.8571,950.59,2025-12-28T10:30:57.870779
8650,6.7310,838.01,2025-12-28T10:32:26.384964
8700,6.8630,956.20,2025-12-28T10:33:55.083595
8750,6.7559,859.14,2025-12-28T10:35:23.993395
8800,6.8553,948.88,2025-12-28T10:36:53.175483
8850,6.8448,939.02,2025-12-28T10:38:21.714550
8900,6.8395,934.01,2025-12-28T10:39:49.559680
8950,6.8255,921.00,2025-12-28T10:41:17.784834
9000,6.7372,843.24,2025-12-28T10:42:46.169444
9050,6.7856,885.02,2025-12-28T10:44:30.789550
9100,6.7727,873.68,2025-12-28T10:45:58.806293
9150,6.7843,883.86,2025-12-28T10:47:27.085086
9200,6.7988,896.77,2025-12-28T10:48:56.272233
9250,6.8094,906.30,2025-12-28T10:50:25.160562
9300,6.9485,1041.58,2025-12-28T10:51:53.550605
9350,6.7843,883.86,2025-12-28T10:53:21.308504
9400,6.8883,980.70,2025-12-28T10:54:48.708442
9450,6.8168,913.10,2025-12-28T10:56:16.667920
9500,6.9045,996.75,2025-12-28T10:57:44.597996
9550,6.9800,1074.93,2025-12-28T10:59:12.626985
9600,6.8341,929.00,2025-12-28T11:00:40.459152
9650,6.8125,909.11,2025-12-28T11:02:08.325228
9700,6.8837,976.27,2025-12-28T11:03:36.204677
9750,6.9458,1038.80,2025-12-28T11:05:04.429990
9800,6.8525,946.24,2025-12-28T11:06:32.504498
9850,6.8179,914.05,2025-12-28T11:08:01.025746
9900,6.8967,989.03,2025-12-28T11:09:28.826781
9950,6.9154,1007.72,2025-12-28T11:10:56.001696
10000,6.8593,952.67,2025-12-28T11:12:23.337309
10050,6.8591,952.48,2025-12-28T11:14:05.924695
10100,6.8268,922.27,2025-12-28T11:15:33.917043
10150,6.8003,898.14,2025-12-28T11:17:02.288843
10200,6.8253,920.89,2025-12-28T11:18:30.592154
10250,6.8890,981.45,2025-12-28T11:19:58.907578
10300,6.7431,848.21,2025-12-28T11:21:27.574624
10350,7.0189,1117.58,2025-12-28T11:22:56.322634
10400,6.8967,988.99,2025-12-28T11:24:24.909238
10450,6.8935,985.83,2025-12-28T11:25:53.456516
10500,6.9045,996.77,2025-12-28T11:27:22.105334
10550,6.7543,857.77,2025-12-28T11:28:50.283954
10600,6.8743,967.14,2025-12-28T11:30:18.456970
10650,6.8707,963.59,2025-12-28T11:31:46.311400
10700,6.8688,961.82,2025-12-28T11:33:14.606315
10750,6.9204,1012.68,2025-12-28T11:34:42.703891
10800,6.9403,1033.09,2025-12-28T11:36:10.762198
10850,6.8921,984.45,2025-12-28T11:37:39.264386
10900,6.8680,961.07,2025-12-28T11:39:07.524471
10950,6.8668,959.91,2025-12-28T11:40:35.809601
11000,6.7467,851.22,2025-12-28T11:42:03.436820
11050,6.8549,948.51,2025-12-28T11:43:46.398050
11100,6.9309,1023.41,2025-12-28T11:45:14.376594
11150,6.9612,1054.94,2025-12-28T11:46:42.170670
11200,6.9325,1025.09,2025-12-28T11:48:09.992737
11250,6.9987,1095.23,2025-12-28T11:49:38.277164
11300,6.8824,974.99,2025-12-28T11:51:06.560104
11350,6.9935,1089.51,2025-12-28T11:52:35.001969
11400,6.9858,1081.20,2025-12-28T11:54:02.890203
11450,6.9277,1020.15,2025-12-28T11:55:30.683215
11500,6.9613,1055.00,2025-12-28T11:56:58.163368
11550,6.8719,964.75,2025-12-28T11:58:26.303460
11600,6.8950,987.36,2025-12-28T11:59:54.505607
11650,6.9827,1077.86,2025-12-28T12:01:22.439489
11700,6.9125,1004.71,2025-12-28T12:02:50.371414
11750,7.1440,1266.44,2025-12-28T12:04:18.247674
11800,6.9714,1065.74,2025-12-28T12:05:46.308443
11850,6.8496,943.50,2025-12-28T12:07:14.654391
11900,6.8879,980.36,2025-12-28T12:08:42.651568
11950,6.9319,1024.45,2025-12-28T12:10:10.452537
12000,7.0119,1109.74,2025-12-28T12:11:38.043401
12050,6.9410,1033.80,2025-12-28T12:13:21.026269
12100,7.0570,1160.94,2025-12-28T12:14:48.608014
12150,6.9922,1088.09,2025-12-28T12:16:16.536512
12200,7.0329,1133.33,2025-12-28T12:17:44.794057
12250,6.9186,1010.86,2025-12-28T12:19:13.602052
12300,6.8805,973.11,2025-12-28T12:20:42.381566
12350,6.9507,1043.92,2025-12-28T12:22:10.600210
12400,7.0293,1129.21,2025-12-28T12:23:38.485927
12450,6.9470,1040.02,2025-12-28T12:25:06.541605
12500,7.0261,1125.68,2025-12-28T12:26:34.036435
12550,6.9776,1072.30,2025-12-28T12:28:01.580710
12600,7.0866,1195.80,2025-12-28T12:29:29.969377
12650,7.0111,1108.92,2025-12-28T12:30:58.602207
12700,6.9766,1071.23,2025-12-28T12:32:27.145283
12750,7.0273,1126.96,2025-12-28T12:33:55.997970
12800,7.2520,1410.90,2025-12-28T12:35:24.386121
12850,7.0877,1197.14,2025-12-28T12:36:52.237063
12900,7.0764,1183.68,2025-12-28T12:38:19.762382
12950,7.0632,1168.13,2025-12-28T12:39:47.622358
13000,7.0020,1098.80,2025-12-28T12:41:15.882848
13050,7.0431,1144.97,2025-12-28T12:42:59.957850
13100,7.0124,1110.32,2025-12-28T12:44:28.220472
13150,6.9940,1090.04,2025-12-28T12:45:56.736658
13200,7.0452,1147.29,2025-12-28T12:47:25.588546
13250,6.9798,1074.68,2025-12-28T12:48:54.455556
13300,7.0877,1197.15,2025-12-28T12:50:23.290804
13350,7.0040,1101.00,2025-12-28T12:51:51.442660
13400,6.9961,1092.41,2025-12-28T12:53:19.575676
13450,7.0014,1098.21,2025-12-28T12:54:47.561724
13500,7.0548,1158.36,2025-12-28T12:56:16.253437
13550,7.0784,1186.05,2025-12-28T12:57:44.361276
13600,7.1660,1294.66,2025-12-28T12:59:13.282684
13650,7.0861,1195.21,2025-12-28T13:00:42.066538
13700,6.9874,1082.88,2025-12-28T13:02:10.685459
13750,7.0863,1195.48,2025-12-28T13:03:38.736039
13800,7.0575,1161.52,2025-12-28T13:05:06.817948
13850,7.0937,1204.31,2025-12-28T13:06:34.851653
13900,7.0004,1097.07,2025-12-28T13:08:02.897238
13950,7.0641,1169.18,2025-12-28T13:09:31.621127
14000,6.9996,1096.22,2025-12-28T13:11:00.287739
14050,6.9873,1082.77,2025-12-28T13:12:44.152150
14100,7.0208,1119.70,2025-12-28T13:14:11.969358
14150,7.0391,1140.37,2025-12-28T13:15:40.265526
14200,7.0640,1169.07,2025-12-28T13:17:08.493583
14250,7.1575,1283.64,2025-12-28T13:18:36.771939
14300,7.0871,1196.40,2025-12-28T13:20:05.410646
14350,7.0657,1171.14,2025-12-28T13:21:34.494225
14400,7.0311,1131.23,2025-12-28T13:23:03.334789
14450,7.1496,1273.54,2025-12-28T13:24:32.078364
14500,7.0630,1167.93,2025-12-28T13:26:00.168603
14550,7.0415,1143.14,2025-12-28T13:27:27.724461
14600,7.0191,1117.73,2025-12-28T13:28:55.234296
14650,7.0098,1107.42,2025-12-28T13:30:23.838922
14700,7.0608,1165.43,2025-12-28T13:31:52.412980
14750,7.1804,1313.40,2025-12-28T13:33:20.802327
14800,7.0741,1181.00,2025-12-28T13:34:49.314443
14850,7.1402,1261.65,2025-12-28T13:36:17.692095
14900,7.1623,1289.92,2025-12-28T13:37:45.969344
14950,7.1543,1279.64,2025-12-28T13:39:14.226016
15000,7.0750,1182.08,2025-12-28T13:40:43.441343
15050,7.1556,1281.30,2025-12-28T13:42:27.078590
15100,7.1719,1302.36,2025-12-28T13:43:55.158996
15150,7.0812,1189.42,2025-12-28T13:45:23.282541
15200,7.1038,1216.62,2025-12-28T13:46:51.300998
15250,7.0264,1125.96,2025-12-28T13:48:19.385864
15300,7.0039,1100.93,2025-12-28T13:49:47.764724
15350,7.1127,1227.46,2025-12-28T13:51:16.114599
15400,7.2000,1339.40,2025-12-28T13:52:44.393339
15450,7.2598,1421.99,2025-12-28T13:54:12.271746
15500,7.0677,1173.39,2025-12-28T13:55:40.331561
15550,6.9977,1094.08,2025-12-28T13:57:08.278383
15600,7.1397,1261.06,2025-12-28T13:58:36.296433
15650,7.1285,1246.98,2025-12-28T14:00:04.300069
15700,7.1216,1238.39,2025-12-28T14:01:33.032885
15750,7.0838,1192.54,2025-12-28T14:03:01.944357
15800,7.1896,1325.54,2025-12-28T14:04:30.429928
15850,7.0319,1132.13,2025-12-28T14:05:59.067299
15900,7.1475,1270.87,2025-12-28T14:07:27.196742
15950,7.0619,1166.70,2025-12-28T14:08:55.332585
16000,7.2132,1357.29,2025-12-28T14:10:23.423686
16050,7.0190,1117.68,2025-12-28T14:12:07.905658
16100,7.1406,1262.12,2025-12-28T14:13:36.204948
16150,7.1411,1262.78,2025-12-28T14:15:05.113272
16200,7.0939,1204.65,2025-12-28T14:16:34.058604
16250,7.1579,1284.27,2025-12-28T14:18:02.760898
16300,7.1997,1339.06,2025-12-28T14:19:31.385806
16350,7.2352,1387.45,2025-12-28T14:20:59.540222
16400,7.1315,1250.73,2025-12-28T14:22:28.396893
16450,7.0747,1181.73,2025-12-28T14:23:56.348144
16500,7.0399,1141.23,2025-12-28T14:25:23.922013
16550,7.0966,1207.89,2025-12-28T14:26:51.974293
16600,7.1540,1279.17,2025-12-28T14:28:20.495280
16650,7.1924,1329.33,2025-12-28T14:29:48.873848
16700,7.1753,1306.71,2025-12-28T14:31:17.705424
16750,7.1455,1268.41,2025-12-28T14:32:46.781214
16800,7.0766,1183.96,2025-12-28T14:34:15.536864
16850,7.1505,1274.80,2025-12-28T14:35:44.390508
16900,7.1712,1301.38,2025-12-28T14:37:12.922429
16950,7.1727,1303.32,2025-12-28T14:38:41.112162
17000,7.1475,1270.97,2025-12-28T14:40:09.024619
17050,7.1964,1334.67,2025-12-28T14:41:52.387790
17100,7.0677,1173.50,2025-12-28T14:43:20.942977
17150,7.1252,1242.93,2025-12-28T14:44:48.665594
17200,7.7435,2306.45,2025-12-28T14:46:17.705069
17250,7.1567,1282.62,2025-12-28T14:47:46.305042
17300,7.1444,1267.00,2025-12-28T14:49:15.302361
17350,7.0577,1161.73,2025-12-28T14:50:44.349113
17400,7.0674,1173.10,2025-12-28T14:52:13.375341
17450,7.0919,1202.22,2025-12-28T14:53:42.343386
17500,7.1419,1263.77,2025-12-28T14:55:10.920643
17550,7.2899,1465.44,2025-12-28T14:56:39.852589
17600,7.2005,1340.09,2025-12-28T14:58:07.895686
17650,8.1379,3421.56,2025-12-28T14:59:35.698295
17700,7.2428,1398.02,2025-12-28T15:01:03.668023
17750,7.1741,1305.16,2025-12-28T15:02:31.883194
17800,7.2173,1362.79,2025-12-28T15:04:00.689849
17850,7.1223,1239.25,2025-12-28T15:05:29.375223
17900,7.3676,1583.86,2025-12-28T15:06:58.152448
17950,7.2284,1378.04,2025-12-28T15:08:27.197122
18000,7.1718,1302.17,2025-12-28T15:09:56.364857
18050,7.0622,1167.04,2025-12-28T15:11:40.785584
18100,7.1164,1231.96,2025-12-28T15:13:09.368573
18150,7.1500,1274.06,2025-12-28T15:14:37.669705
18200,7.1474,1270.74,2025-12-28T15:16:05.717600
18250,7.2122,1355.81,2025-12-28T15:17:34.053485
18300,7.1346,1254.69,2025-12-28T15:19:02.111166
18350,7.0741,1180.97,2025-12-28T15:20:30.692385
18400,7.1364,1256.86,2025-12-28T15:21:59.426873
18450,7.2089,1351.47,2025-12-28T15:23:28.062531
18500,7.1738,1304.86,2025-12-28T15:24:56.977649
18550,7.0723,1178.85,2025-12-28T15:26:26.073737
18600,7.1074,1220.95,2025-12-28T15:27:55.398334
18650,7.1926,1329.50,2025-12-28T15:29:24.727153
18700,7.1163,1231.91,2025-12-28T15:30:53.623910
18750,7.0567,1160.60,2025-12-28T15:32:22.473847
18800,7.1653,1293.72,2025-12-28T15:33:50.813507
18850,7.1199,1236.38,2025-12-28T15:35:19.027490
18900,7.1301,1248.95,2025-12-28T15:36:47.893294
18950,7.1259,1243.74,2025-12-28T15:38:17.108299
19000,7.1582,1284.58,2025-12-28T15:39:45.973053
19050,7.1258,1243.66,2025-12-28T15:41:29.372795
19100,8.0764,3217.53,2025-12-28T15:42:57.951679
19150,7.2591,1421.03,2025-12-28T15:44:26.632787
19200,7.0934,1203.96,2025-12-28T15:45:55.207902
19250,7.0709,1177.18,2025-12-28T15:47:24.493334
19300,7.1144,1229.57,2025-12-28T15:48:53.823575
19350,7.0842,1193.03,2025-12-28T15:50:22.908891
19400,7.1138,1228.84,2025-12-28T15:51:51.705440
19450,7.2007,1340.31,2025-12-28T15:53:19.833169
19500,7.0988,1210.55,2025-12-28T15:54:47.641625
19550,7.1756,1307.14,2025-12-28T15:56:15.740662
19600,7.0488,1151.47,2025-12-28T15:57:44.129674
19650,7.1281,1246.48,2025-12-28T15:59:12.521491
19700,7.1004,1212.48,2025-12-28T16:00:41.168583
19750,7.1212,1237.92,2025-12-28T16:02:09.775417
19800,7.2020,1342.07,2025-12-28T16:03:38.534141
19850,7.2452,1401.42,2025-12-28T16:05:06.652250
19900,7.2220,1369.16,2025-12-28T16:06:34.529696
19950,7.1471,1270.46,2025-12-28T16:08:03.113956
20000,7.2063,1347.85,2025-12-28T16:09:31.389638
20050,7.1085,1222.34,2025-12-28T16:11:16.435931
20100,7.2291,1379.02,2025-12-28T16:12:44.812124
20150,7.1971,1335.58,2025-12-28T16:14:13.627237
20200,7.2089,1351.39,2025-12-28T16:15:42.097219
20250,7.1886,1324.22,2025-12-28T16:17:10.262707
20300,7.1494,1273.31,2025-12-28T16:18:37.934427
20350,7.1352,1255.43,2025-12-28T16:20:05.916386
20400,7.1606,1287.63,2025-12-28T16:21:34.060847
20450,7.2387,1392.30,2025-12-28T16:23:02.035021
20500,7.0724,1178.99,2025-12-28T16:24:30.563448
20550,7.1775,1309.67,2025-12-28T16:25:58.892793
20600,7.1189,1235.06,2025-12-28T16:27:27.362101
20650,7.2050,1346.10,2025-12-28T16:28:55.693466
20700,7.1336,1253.39,2025-12-28T16:30:23.934262
20750,7.1399,1261.32,2025-12-28T16:31:51.641046
20800,7.2059,1347.31,2025-12-28T16:33:19.305481
20850,7.2245,1372.66,2025-12-28T16:34:47.501501
20900,7.1947,1332.40,2025-12-28T16:36:15.808999
20950,7.1016,1213.93,2025-12-28T16:37:43.888968
21000,7.2536,1413.18,2025-12-28T16:39:12.364075
21050,7.4790,1770.42,2025-12-28T16:40:56.503726
21100,7.1903,1326.56,2025-12-28T16:42:24.962155
21150,7.1520,1276.70,2025-12-28T16:43:53.756522
21200,7.3194,1509.23,2025-12-28T16:45:22.096435
21250,7.1176,1233.45,2025-12-28T16:46:50.273543
21300,7.1645,1292.67,2025-12-28T16:48:18.226492
21350,7.1806,1313.71,2025-12-28T16:49:46.415379
21400,7.2005,1340.10,2025-12-28T16:51:14.707924
21450,7.2485,1406.03,2025-12-28T16:52:43.083005
21500,7.2424,1397.44,2025-12-28T16:54:11.595487
21550,7.2120,1355.66,2025-12-28T16:55:40.939200
21600,7.1912,1327.65,2025-12-28T16:57:09.925302
21650,7.1545,1279.87,2025-12-28T16:58:38.266146
21700,7.4971,1802.72,2025-12-28T17:00:06.656652
21750,7.1324,1251.90,2025-12-28T17:01:34.612546
21800,7.1958,1333.84,2025-12-28T17:03:02.261013
21850,7.1127,1227.45,2025-12-28T17:04:30.348159
21900,7.2167,1362.04,2025-12-28T17:05:58.528934
21950,7.1770,1308.93,2025-12-28T17:07:26.403820
22000,7.1673,1296.35,2025-12-28T17:08:54.245599
22050,7.1066,1219.95,2025-12-28T17:10:37.883669
22100,7.3753,1596.06,2025-12-28T17:12:06.196691
22150,7.2357,1388.13,2025-12-28T17:13:34.526200
22200,7.2205,1367.12,2025-12-28T17:15:03.200637
22250,7.1564,1282.28,2025-12-28T17:16:31.651749
22300,7.0930,1203.49,2025-12-28T17:18:00.030140
22350,7.2387,1392.33,2025-12-28T17:19:28.513649
22400,7.1216,1238.39,2025-12-28T17:20:56.971255
22450,7.2494,1407.31,2025-12-28T17:22:24.970000
22500,7.0825,1190.95,2025-12-28T17:23:52.825270
22550,0.5721,1.77,2025-12-28T17:26:37.925384
22600,7.2201,1366.63,2025-12-28T17:31:19.181555
22650,7.1750,1306.42,2025-12-28T17:36:00.065495
22700,7.1976,1336.23,2025-12-28T17:40:37.885026
22750,7.1601,1287.05,2025-12-28T17:45:16.746864
22800,7.2341,1385.88,2025-12-28T17:49:57.959152
22850,7.2565,1417.24,2025-12-28T17:54:35.817001
22900,7.1950,1332.80,2025-12-28T17:59:18.719542
22950,7.2958,1474.11,2025-12-28T18:03:54.471343
23000,7.1867,1321.78,2025-12-28T18:08:32.014963
23050,7.3081,1492.29,2025-12-28T18:13:33.746691
23100,7.1978,1336.49,2025-12-28T18:18:18.816820
23150,7.1733,1304.09,2025-12-28T18:22:59.564911
23200,7.1867,1321.72,2025-12-28T18:27:36.254002
23250,7.1307,1249.73,2025-12-28T18:32:24.882256
23300,7.0956,1206.69,2025-12-28T18:37:08.094989
23350,7.1328,1252.43,2025-12-28T18:41:51.678169
23400,7.1608,1287.94,2025-12-28T18:46:42.052140
23450,7.2543,1414.22,2025-12-28T18:51:24.424145
23500,7.2644,1428.51,2025-12-28T18:56:01.840454
23550,7.1251,1242.77,2025-12-28T19:00:37.741008
23600,7.1662,1294.94,2025-12-28T19:05:21.615197
23650,7.2965,1475.12,2025-12-28T19:10:01.449680
23700,7.2412,1395.81,2025-12-28T19:14:43.603779
23750,7.1016,1213.85,2025-12-28T19:19:21.777737
23800,7.1276,1245.91,2025-12-28T19:24:08.799234
23850,7.1516,1276.14,2025-12-28T19:28:59.091938
23900,7.1970,1335.40,2025-12-28T19:33:43.731814
23950,7.2151,1359.76,2025-12-28T19:38:28.244673
24000,7.1390,1260.22,2025-12-28T19:43:17.350142
24050,7.1805,1313.62,2025-12-28T19:48:21.828120
24100,7.2233,1371.06,2025-12-28T19:53:13.652748
24150,7.1491,1272.97,2025-12-28T19:58:02.594690
24200,7.1487,1272.42,2025-12-28T20:03:01.143760
24250,7.1589,1285.55,2025-12-28T20:07:59.456847
24300,7.2281,1377.60,2025-12-28T20:12:49.073217
24350,7.2124,1356.11,2025-12-28T20:17:55.272326
24400,7.1687,1298.21,2025-12-28T20:22:36.723197
24450,7.1646,1292.90,2025-12-28T20:27:22.802038
