step,loss,ppl,tokens_M,grammar_acc,reasoning_acc,val_ppl,H_logit_entropy,H_top_k,timestamp
22000,5.297134,199.76,45.1,,,,,2026-01-05T03:51:16.257612
22000,5.297134,199.76,45.1,0.7667,0.0000,198.58,0.6723,0.6356,2026-01-05T03:51:27.668385
22500,5.264935,193.43,46.1,,,,,2026-01-05T03:52:18.583539
23000,5.468390,237.08,47.1,,,,,2026-01-05T03:53:08.166636
23000,5.468390,237.08,47.1,0.7333,0.0000,203.43,0.6512,0.6234,2026-01-05T03:53:20.724732
23500,5.307043,201.75,48.1,,,,,2026-01-05T03:54:11.762317
24000,5.393271,219.92,49.2,,,,,2026-01-05T03:55:00.905619
24000,5.393271,219.92,49.2,0.7333,0.1429,185.97,0.6333,0.6138,2026-01-05T03:55:13.111645
24500,5.268964,194.21,50.2,,,,,2026-01-05T03:56:03.295522
25000,5.426609,227.38,51.2,,,,,2026-01-05T03:56:53.217391
25000,5.426609,227.38,51.2,0.6667,0.0000,187.08,0.7157,0.7049,2026-01-05T03:57:05.295649
25500,5.444810,231.55,52.2,,,,,2026-01-05T03:57:55.381198
26000,5.347727,210.13,53.2,,,,,2026-01-05T03:58:48.519047
26000,5.347727,210.13,53.2,0.6667,0.0000,184.15,0.7056,0.6767,2026-01-05T03:59:00.123148
26500,5.203680,181.94,54.3,,,,,2026-01-05T03:59:50.434147
27000,5.251333,190.82,55.3,,,,,2026-01-05T04:00:40.347013
27000,5.251333,190.82,55.3,0.8333,0.1429,175.85,0.6745,0.6667,2026-01-05T04:00:51.858855
27500,5.173327,176.50,56.3,,,,,2026-01-05T04:01:42.910077
28000,5.209701,183.04,57.3,,,,,2026-01-05T04:02:33.495271
28000,5.209701,183.04,57.3,0.8000,0.1429,174.70,0.7060,0.6834,2026-01-05T04:02:45.402348
28500,5.232803,187.32,58.4,,,,,2026-01-05T04:03:35.549203
29000,5.407308,223.03,59.4,,,,,2026-01-05T04:04:25.646241
29000,5.407308,223.03,59.4,0.7667,0.0000,172.04,0.7201,0.7224,2026-01-05T04:04:37.546156
29500,5.132054,169.36,60.4,,,,,2026-01-05T04:05:28.886026
30000,0.000002,1.00,61.4,,,,,2026-01-05T04:06:18.118997
30000,0.000002,1.00,61.4,0.7667,0.1429,278.11,0.7758,0.7450,2026-01-05T04:06:29.614133
30500,5.284031,197.16,62.5,,,,,2026-01-05T04:07:18.026310
31000,5.379712,216.96,63.5,,,,,2026-01-05T04:08:06.888504
31000,5.379712,216.96,63.5,0.7667,0.0000,174.72,0.6780,0.6751,2026-01-05T04:08:18.114020
31500,5.739468,310.90,64.5,,,,,2026-01-05T04:09:10.545490
32000,5.192649,179.94,65.5,,,,,2026-01-05T04:10:01.655227
32000,5.192649,179.94,65.5,0.8333,0.0000,162.40,0.6908,0.6683,2026-01-05T04:10:13.179569
32500,5.226371,186.12,66.6,,,,,2026-01-05T04:11:04.225466
33000,5.292207,198.78,67.6,,,,,2026-01-05T04:11:53.015478
33000,5.292207,198.78,67.6,0.8333,0.1429,161.26,0.7233,0.6961,2026-01-05T04:12:04.586030
33500,5.136750,170.16,68.6,,,,,2026-01-05T04:12:55.114678
34000,5.296569,199.65,69.6,,,,,2026-01-05T04:13:43.357557
34000,5.296569,199.65,69.6,0.7000,0.0000,164.19,0.6788,0.6697,2026-01-05T04:13:55.281727
34500,5.128922,168.84,70.7,,,,,2026-01-05T04:14:44.587353
35000,5.206723,182.50,71.7,,,,,2026-01-05T04:15:33.099731
35000,5.206723,182.50,71.7,0.8667,0.0000,164.51,0.7042,0.6863,2026-01-05T04:15:44.725331
35500,5.201695,181.58,72.7,,,,,2026-01-05T04:16:34.041400
36000,5.175276,176.85,73.7,,,,,2026-01-05T04:17:23.544312
36000,5.175276,176.85,73.7,0.8000,0.0000,151.69,0.7344,0.7247,2026-01-05T04:17:35.112968
36500,5.074825,159.94,74.8,,,,,2026-01-05T04:18:25.138062
37000,5.254091,191.35,75.8,,,,,2026-01-05T04:19:13.895608
37000,5.254091,191.35,75.8,0.8000,0.0000,150.04,0.7272,0.6971,2026-01-05T04:19:25.370343
37500,5.149372,172.32,76.8,,,,,2026-01-05T04:20:17.437544
38000,5.208670,182.85,77.8,,,,,2026-01-05T04:21:05.231209
38000,5.208670,182.85,77.8,0.7000,0.1429,144.21,0.6449,0.6269,2026-01-05T04:21:16.440693
38500,5.095194,163.24,78.8,,,,,2026-01-05T04:22:05.925613
39000,4.755973,116.28,79.9,,,,,2026-01-05T04:22:54.119994
39000,4.755973,116.28,79.9,0.7000,0.1429,149.01,0.6532,0.6194,2026-01-05T04:23:05.262652
39500,5.040539,154.55,80.9,,,,,2026-01-05T04:23:54.350466
40000,5.068197,158.89,81.9,,,,,2026-01-05T04:24:40.617355
40000,5.068197,158.89,81.9,0.8000,0.1429,138.75,0.6918,0.6424,2026-01-05T04:24:50.735832
40500,5.103534,164.60,82.9,,,,,2026-01-05T04:25:35.326157
41000,5.157363,173.71,84.0,,,,,2026-01-05T04:26:19.394818
41000,5.157363,173.71,84.0,0.8000,0.1429,139.52,0.6486,0.6351,2026-01-05T04:26:29.314737
41500,5.072928,159.64,85.0,,,,,2026-01-05T04:27:17.138082
42000,5.035298,153.75,86.0,,,,,2026-01-05T04:28:02.684695
42000,5.035298,153.75,86.0,0.8333,0.0000,139.02,0.6901,0.6574,2026-01-05T04:28:12.657533
42500,5.115506,166.59,87.0,,,,,2026-01-05T04:28:58.991619
43000,5.047133,155.58,88.1,,,,,2026-01-05T04:29:46.734054
43000,5.047133,155.58,88.1,0.8000,0.0000,137.69,0.6820,0.6644,2026-01-05T04:29:56.106599
43500,4.996959,147.96,89.1,,,,,2026-01-05T04:30:44.468989
44000,5.001667,148.66,90.1,,,,,2026-01-05T04:31:32.258029
44000,5.001667,148.66,90.1,0.7333,0.1429,131.54,0.6905,0.6655,2026-01-05T04:31:41.755609
44500,4.975517,144.82,91.1,,,,,2026-01-05T04:32:29.075460
45000,4.712415,111.32,92.2,,,,,2026-01-05T04:33:14.253308
45000,4.712415,111.32,92.2,0.8667,0.1429,128.56,0.6251,0.6154,2026-01-05T04:33:23.727579
45500,4.965072,143.32,93.2,,,,,2026-01-05T04:34:10.323769
46000,5.126695,168.46,94.2,,,,,2026-01-05T04:34:56.844452
46000,5.126695,168.46,94.2,0.7667,0.0000,135.80,0.6654,0.6458,2026-01-05T04:35:06.398927
46500,4.948227,140.92,95.2,,,,,2026-01-05T04:35:53.540967
47000,4.775794,118.60,96.3,,,,,2026-01-05T04:36:39.791725
47000,4.775794,118.60,96.3,0.7667,0.1429,124.05,0.7296,0.7205,2026-01-05T04:36:49.275124
47500,5.050596,156.12,97.3,,,,,2026-01-05T04:37:36.093244
48000,4.859710,128.99,98.3,,,,,2026-01-05T04:38:21.160040
